,total_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients_per_million,hosp_patients_per_million,total_tests_per_thousand,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,daily_people_vaccinated_per_hundred,daily_vaccinations_per_million,Beta,Epsilon,Gamma,Kappa,Iota,Eta,Delta,Alpha,non_who,Lambda,Mu,date,iso_code,month_yr
439,39553.55,291.517,1009.386,7.644,0.88,43.4485394450426,151.80247011760366,188.261,1.385,0.228,4.4,7.729518221494111,8.242878648433987,1.2930284829483796,2898.2744841575623,1.722,81.02,51265841.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,0.0,2906.581488609314,0.0,0.0,10.84,0.0,0.0,0.0,0.0,0.0,86.75,0.0,0.0,2021-01-25,COL,01-2021
440,42161.836,158.713,1098.002,5.622999999999998,0.68,34.670583233984644,88.72810571711534,205.189,1.126,0.141,7.1,10.562880753354039,9.766527887254995,2.0191917253727905,2898.7900137901306,1.722,81.02,51265841.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,0.0,2908.3705863952637,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,2021-02-08,COL,02-2021
441,44451.84099999999,65.766,1182.035,2.04,0.94,16.814536098324766,0.0,228.461,0.718,0.101,9.9,0.62,1.1014859291104786,0.0,465.0,0.1515315523429308,81.02,51265841.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,0.1525741417426616,465.0,0.0,1.37,6.85,0.0,0.0,0.0,0.0,2.74,72.6,0.0,0.0,2021-03-08,COL,03-2021
442,45688.863,101.415,1212.269,2.522,1.25,11.538965163391971,0.0,239.483,0.818,0.147,6.8,2.42,2.3,0.12,904.0,0.086,82.87,51265841.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,0.086,904.0,0.0,0.0,23.08,0.0,1.28,0.0,0.0,3.85,47.43,1.28,0.0,2021-03-22,COL,03-2021
443,47915.121,185.671,1254.11,3.383,1.31,13.684869943974022,0.0,251.767,0.878,0.232,4.3,4.84,4.01,0.83,1434.0,0.08900000000000001,81.48,51265841.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,0.08900000000000001,1434.0,0.0,0.72,15.83,0.0,0.72,0.0,0.0,13.67,32.37,1.44,0.0,2021-04-05,COL,04-2021
444,52025.597,318.226,1341.01,7.223,1.15,30.74162015035192,131.98141238158814,270.52,1.503,0.235,4.3,7.54,5.23,2.32,1932.0,0.117,81.48,51265841.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,0.117,1932.0,0.0,0.0,29.77,0.0,0.25,0.0,0.0,10.05,24.05,2.29,0.0,2021-04-19,COL,04-2021
445,56670.367,328.682,1466.161,9.377,0.97,28.100715268253325,137.66422641178087,291.7940000000001,1.482,0.24,4.2,29.538056273910236,19.30697109530164,11.438735963823632,2389.0,0.123,74.07,51265841.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,0.123,2389.0,0.0,0.0,29.97,0.0,0.25,0.0,0.0,3.78,18.39,3.78,0.0,2021-05-03,COL,05-2021
446,61081.803,323.5490000000001,1595.78,9.661,1.0,23.15469614982573,123.61476098680168,310.448,1.335,0.261,3.8,14.7,9.07,5.63,2951.0,0.171,65.74,51265841.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,0.171,2951.0,0.0,0.0,27.38,0.0,0.89,0.0,0.0,2.68,15.48,3.57,0.0,2021-05-17,COL,05-2021
447,66446.896,437.56,1731.64,9.94,1.18,26.90062858528941,137.08759230444548,330.912,1.64,0.301,3.3,19.69,13.26,6.42,4644.0,0.424,65.74,51265841.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,0.424,4644.0,0.0,0.0,29.94,0.0,0.0,0.0,0.0,1.27,12.1,0.64,0.0,2021-05-31,COL,05-2021
448,73686.492,514.361,1879.731,10.784,1.07,15.744339465126899,86.54319400745908,355.11300000000006,1.743,0.327,3.1,25.68,18.12,7.56,3995.0,0.287,62.04,51265841.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,0.287,3995.0,0.0,0.0,12.86,0.0,0.0,0.0,0.83,0.0,9.97,2.9,0.0,2021-06-14,COL,06-2021
449,81676.101,609.6759999999998,2054.506,13.22,1.02,23.99559876841265,150.6878854603824,383.22,2.133,0.319,3.1,34.27,21.82,12.45,6331.0,0.241,62.04,51265841.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,0.241,6331.0,0.0,0.0,14.11,0.0,0.0,0.0,0.0,0.0,6.75,0.61,0.0,2021-06-28,COL,06-2021
450,88374.83,431.223,2210.731,10.781,0.81,6.305013107240342,9.632370471878403,409.805,1.74,0.271,3.7,42.74,26.87,17.9,6897.0,0.472,62.04,51265841.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,0.472,6897.0,0.0,0.0,6.99,0.0,0.0,0.0,1.52,0.3,4.26,2.13,0.0,2021-07-12,COL,07-2021
451,92388.009,224.12,2324.784,6.769,0.71,0.0,0.0,430.78,1.342,0.194,5.2,50.02,32.1,22.35,5040.0,0.343,41.67,51265841.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,0.343,5040.0,0.0,0.0,6.53,0.0,0.0,0.0,6.06,0.0,7.25,1.54,0.0,2021-07-26,COL,07-2021
452,94468.498,116.917,2391.475,3.859,0.63,0.0,0.0,448.757,1.159,0.113,8.8,59.77,38.84,25.97,6931.0,0.462,41.67,51265841.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,0.462,6931.0,0.0,0.0,4.86,0.0,0.0,0.0,11.81,0.14,6.24,1.39,0.0,2021-08-09,COL,08-2021
453,95428.748,59.39100000000001,2424.909,2.048,0.69,0.014603840903475884,0.0,462.956,0.958,0.078,12.8,65.73,43.1,27.94,4647.0,0.344,51.39,51265841.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,0.344,4647.0,0.0,0.0,2.92,0.0,0.0,0.0,29.78,0.29,4.24,1.02,0.0,2021-08-23,COL,08-2021
454,95965.908,34.858000000000004,2444.7270000000008,1.248,0.79,4.628847390987119,0.0,475.687,0.8909999999999999,0.05,20.0,48.25763525230509,29.45860577006661,20.05814334916746,3342.0,0.203,51.39,51265841.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,0.203,3342.0,0.0,0.0,1.37,0.0,0.0,0.0,42.79,0.0,6.41,0.69,0.0,2021-09-06,COL,09-2021
455,96404.329,29.778,2456.294,0.66,0.93,10.286582855182878,0.0,488.232,0.8809999999999999,0.043,23.3,75.46,49.29,31.65,2942.0,0.183,51.39,51265841.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,0.183,2942.0,0.0,0.0,2.55,0.0,0.0,0.0,60.2,0.0,7.66,0.0,0.0,2021-09-20,COL,09-2021
456,96813.841,29.407,2466.067,0.688,0.96,13.092201255967836,0.0,500.462,0.858,0.041,24.4,81.0,52.96,34.12,3780.0,0.266,51.39,51265841.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,0.266,3780.0,0.0,0.0,0.0,0.0,0.0,0.0,78.18,0.0,4.24,0.0,0.0,2021-10-04,COL,10-2021
457,97190.935,25.776,2475.059,0.644,0.97,9.428845430425831,0.0,511.826,0.7929999999999999,0.037000000000000005,27.0,87.25,56.04,38.57,3945.0,0.199,29.63,51265841.0,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,1.71,77.29,0.767,0.199,3945.0,0.0,0.0,1.47,0.0,0.0,0.0,82.35,0.0,0.0,0.0,0.0,2021-10-18,COL,10-2021
458,33554.042,185.526,433.737,2.363,1.09,20.751891806073232,45.48788347893196,85.096,0.489,0.312,3.2,25.715530341026806,14.176108732712546,11.282973155997556,81.0,0.008,63.89,5139053.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.97299999999998,8.78,6.4,17.4,1.13,80.28,0.81,0.008,81.0,0.0,5.4099999999999975,0.0,0.0,0.0,0.0,0.0,0.0,94.58999999999996,0.0,4.121052631578949,2021-01-04,CRI,01-2021
459,40209.743,43.199,551.269,0.584,1.14,12.392163021063197,11.55115887673901,117.119,0.55,0.095,10.5,3.98,2.95,1.03,1523.0,0.134,56.48,5139053.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.97299999999998,8.78,6.4,17.4,1.13,80.28,0.81,0.134,1523.0,7.41,1.85,1.85,0.0,1.85,1.85,0.0,1.85,83.34,0.0,0.0,2021-03-08,CRI,03-2021
460,41233.862,78.113,563.528,0.945,1.27,14.312410207580669,21.472264269494644,125.799,0.693,0.09,11.1,6.08,4.01,2.07,1789.0,0.045,56.48,5139053.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.97299999999998,8.78,6.4,17.4,1.13,80.28,0.81,0.045,1789.0,0.0,4.41,4.41,0.0,1.47,1.47,0.0,13.24,75.0,0.0,0.0,2021-03-22,CRI,03-2021
461,42179.756,44.088,575.398,0.723,1.24,22.243766721085144,39.67304119763503,136.097,0.695,0.096,10.4,29.19473526299412,19.444073169983724,9.192100296826588,2933.0,0.16399999999999998,62.04,5139053.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.97299999999998,8.78,6.4,17.4,1.13,80.28,0.81,0.16399999999999998,2933.0,10.2,2.04,8.16,0.0,0.0,2.04,0.0,34.69,42.87,0.0,0.0,2021-04-05,CRI,04-2021
462,44918.198,230.532,603.029,2.252,1.38,30.36716272840654,120.49820836619347,147.707,0.84,0.171,5.8,13.59,8.77,4.82,3100.0,0.268,62.04,5139053.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.97299999999998,8.78,6.4,17.4,1.13,80.28,0.81,0.268,3100.0,0.0,3.85,21.15,0.0,0.0,0.0,0.0,34.62,40.38,0.0,0.0,2021-04-19,CRI,04-2021
463,49946.167,429.095,640.196,3.391,1.29,39.39288939111894,172.96708153898498,163.507,1.288,0.281,3.6,18.49,11.77,6.72,3652.0,0.185,62.04,5139053.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.97299999999998,8.78,6.4,17.4,1.13,80.28,0.81,0.185,3652.0,0.0,2.04,18.37,0.0,0.0,0.0,0.0,51.02,28.57,0.0,0.0,2021-05-03,CRI,05-2021
464,56163.266,476.686,705.383,5.421,1.14,47.39768448513618,222.65200095517912,182.278,1.378,0.282,3.5,24.36,14.05,10.31,4391.0,0.18,56.48,5139053.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.97299999999998,8.78,6.4,17.4,1.13,80.28,0.81,0.18,4391.0,3.12,3.12,6.25,0.0,0.0,0.0,0.0,65.62,21.89,0.0,0.0,2021-05-17,CRI,05-2021
465,62070.96900000001,401.881,786.332,5.3370000000000015,1.02,41.475001328953894,227.77579435466623,199.158,1.186,0.269,3.7,30.386087766083556,23.07095505759177,7.165617907831676,4886.0,0.35200000000000004,66.67,5139053.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.97299999999998,8.78,6.4,17.4,1.13,80.28,0.81,0.35200000000000004,4886.0,0.0,0.0,28.12,0.0,3.12,0.0,0.0,46.88,18.76,0.0,0.0,2021-05-31,CRI,05-2021
466,66861.34599999999,324.796,853.8539999999998,4.448,0.98,32.13594833114959,167.6972748875446,218.081,1.36,0.191,5.2,41.85,27.43,14.41,6792.0,0.529,55.56,5139053.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.97299999999998,8.78,6.4,17.4,1.13,80.28,0.81,0.529,6792.0,0.0,0.0,54.55,0.0,0.0,0.0,3.03,24.24,18.18,0.0,0.0,2021-06-14,CRI,06-2021
467,70889.325,283.793,904.447,3.28,1.01,12.700047778790811,44.61979327094468,238.105,1.492,0.153,6.5,47.49,31.7,15.78,3667.0,0.303,55.56,5139053.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.97299999999998,8.78,6.4,17.4,1.13,80.28,0.81,0.303,3667.0,0.0,0.0,32.69,0.0,0.0,0.0,13.46,15.38,9.63,1.92,0.0,2021-06-28,CRI,06-2021
468,74037.37599999999,171.18200000000004,928.77,1.307,1.05,9.09137306457211,0.0,258.808,1.3630000000000002,0.149,6.7,43.037450418287854,26.887777166223753,15.979944719127388,2067.0,0.192,54.63,5139053.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.97299999999998,8.78,6.4,17.4,1.13,80.28,0.81,0.192,2067.0,1.54,1.54,15.38,0.0,0.0,0.0,26.15,7.69,24.62,3.08,0.0,2021-07-12,CRI,07-2021
469,77564.485,161.981,961.461,0.973,1.09,5.778950690400144,0.0,278.144,1.234,0.153,6.5,66.63,50.07,16.56,16998.0,1.642,54.63,5139053.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.97299999999998,8.78,6.4,17.4,1.13,80.28,0.81,1.642,16998.0,0.0,0.0,9.3,0.0,2.33,0.0,53.49,10.47,10.45,2.33,0.0,2021-07-26,CRI,07-2021
470,81817.02,379.392,1004.465,3.669,1.18,30.166784212514543,120.06375939211193,296.759,1.264,0.185,5.4,70.9,54.11,16.79,3047.0,0.28800000000000003,54.63,5139053.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.97299999999998,8.78,6.4,17.4,1.13,80.28,0.81,0.28800000000000003,3047.0,0.0,0.0,23.39,0.0,0.0,0.0,55.65,4.03,4.03,2.42,0.0,2021-08-09,CRI,08-2021
471,86677.837,369.523,1043.188,2.947,1.17,29.886403636659338,108.05085955024879,317.622,1.515,0.2,5.0,78.48,58.95,19.53,5139.0,0.225,54.63,5139053.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.97299999999998,8.78,6.4,17.4,1.13,80.28,0.81,0.225,5139.0,0.0,0.0,13.39,0.0,0.0,0.0,73.23,0.79,3.93,3.94,0.0,2021-08-23,CRI,08-2021
472,93041.267,472.544,1097.868,4.17,1.11,37.375207610395805,161.30638391322236,339.816,1.596,0.244,4.1,58.98243763400649,36.9701026128318,21.328935646490727,6532.0,0.027000000000000003,54.63,5139053.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.97299999999998,8.78,6.4,17.4,1.13,80.28,0.81,0.027000000000000003,6532.0,0.0,0.0,12.28,0.0,0.0,0.0,82.46,0.0,0.0,5.26,0.0,2021-09-06,CRI,09-2021
473,99367.14,580.124,1178.427,8.395,1.02,56.22910172290217,301.3691707905009,356.89,1.11,0.321,3.1,102.71,63.72,38.99,11295.0,0.36,54.63,5139053.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.97299999999998,8.78,6.4,17.4,1.13,80.28,0.81,0.36,11295.0,0.0,0.0,10.0,0.0,0.0,0.0,88.57,0.0,1.43,0.0,0.0,2021-09-20,CRI,09-2021
474,104672.203,331.273,1263.657,6.032,0.87,42.07030248772115,187.2686370700476,374.559,1.183,0.225,4.4,112.09,67.52,44.57,4553.0,0.175,54.63,5139053.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.97299999999998,8.78,6.4,17.4,1.13,80.28,0.81,0.175,4553.0,0.0,0.0,1.43,0.0,0.0,0.0,97.14,0.0,0.0,0.0,0.0,2021-10-04,CRI,10-2021
475,107598.229,176.74200000000005,1334.293,4.42,0.75,32.121072155518334,111.09333816573462,388.684,0.936,0.15,6.7,119.17,70.0,49.18,5653.0,0.2,54.63,5139053.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.97299999999998,8.78,6.4,17.4,1.13,80.28,0.81,0.2,5653.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-10-18,CRI,10-2021
476,109079.046,94.459,1377.297,2.641,0.71,21.973986400988203,49.971594951265615,394.278,0.342,0.214,4.7,127.79,72.99,54.45,6155.0,0.214,54.63,5139053.0,96.079,33.6,9.468,5.694,15524.995,1.3,137.97299999999998,8.78,6.4,17.4,1.13,80.28,0.81,0.214,6155.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-11-01,CRI,11-2021
477,100487.47080762309,389.7734454120531,594.8477527381572,2.8622602407699564,0.9545021744389401,21.007092975529957,0.0,2308.6623593950653,6.705368390826577,0.03657074548563047,371.19477123987565,53.76466491357149,39.39806620903543,14.085374166621628,20955.0,0.0,31.09131267487856,73364854.66131055,3.202,48.2,1.144,0.526,116935.6,0.1,561.494,17.65,44.0,76.1,0.2,54.69,0.456,1.722,20955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66999999999999,33.32999999999999,0.0,0.8946666666666666,2021-02-22,CUW,02-2021
478,103568.71655476346,399.1175287111789,643.4485502568864,2.323562954021725,1.027322668156541,22.022613924539115,0.0,2383.555583056158,7.312279934468621,0.02558512696493792,367.7197929086071,54.87136060582286,40.417493950753546,14.230074128842347,20955.0,0.0,30.15393259528276,73363428.31297925,3.202,48.2,1.144,0.526,116935.6,0.1,561.494,17.65,44.0,76.1,0.2,54.69,0.456,1.722,20955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,14.0,0.0,0.0,2021-03-08,CUW,03-2021
479,105172.40763921576,403.3784337286347,669.0333217512341,2.478214449384669,1.0220178017987096,23.176276443052913,0.0,2406.1750466907924,7.446377074685329,0.0234142460710825,366.05223992522355,55.54087761830226,40.845682874736546,14.444541067650944,20955.0,0.0,30.402879526323183,73362755.69224109,3.202,48.2,1.144,0.526,116935.6,0.1,561.494,17.65,44.0,76.1,0.2,54.69,0.456,1.722,20955.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,94.55,3.63,0.0,0.0,2021-03-22,CUW,03-2021
480,34644.43764533332,91.26462969214839,1093.3454994458991,2.702909351426556,1.0725412252819009,40.23329039495036,585.3525987603994,567.6543128270059,5.274410491264344,0.23113190879086687,27.486701607154004,17.07,12.41,4.66,7391.0,0.438,63.88606698232915,164796.0,362.644,41.7,16.367,10.068,1095.042,77.6,561.494,11.62,44.0,76.1,0.2,78.88,0.456,0.438,7391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.49,1.76,0.0,0.0,2021-04-05,CUW,04-2021
481,33571.512667156574,170.5258275260025,1075.769317074819,1.4987649112142392,0.9977521287793051,37.62234744959568,563.3363357994617,705.7054022105879,7.161967483045659,0.23710538698232775,94.8513232760192,41.72,33.47,8.26,19005.0,1.722,68.76238029699417,164796.0,362.644,41.7,16.367,10.068,1095.042,77.6,561.494,11.62,44.0,76.1,0.2,78.88,0.456,1.722,19005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.36,1.64,0.0,0.0,2021-04-19,CUW,04-2021
482,34935.73206143533,97.15663800002551,1160.3514671117887,2.677798008396413,0.9079223371220337,36.25775654728015,553.2210118883386,605.4743084392614,4.1539403352192465,0.218981315485556,57.06356581528823,61.0,44.51,16.49,11918.0,0.401,61.22016394105365,164796.0,362.644,41.7,16.367,10.068,1095.042,77.6,561.494,11.62,44.0,76.1,0.2,78.88,0.456,0.401,11918.0,0.0,0.0,4.44,2.22,0.0,0.0,0.0,86.67,2.23,0.0,0.0,2021-05-03,CUW,05-2021
483,35311.86817381622,103.86015313615073,1130.0102493129652,4.054758372278213,1.3434611027298242,29.985464324992137,561.5755654959444,556.6541386572295,1.9781030896221394,0.23766691056525768,1.1,45.89601484539655,25.973546082137545,20.968866840294957,1784.0,0.093,52.456554297974016,164796.0,362.644,41.7,16.367,10.068,1095.042,77.6,561.494,11.62,44.0,76.1,0.2,78.88,0.456,0.093,1784.0,0.0,0.0,5.26,0.0,0.0,0.0,84.21,7.89,0.01,0.0,0.0,2021-07-12,CUW,07-2021
484,34763.60441437079,103.0515973805162,1095.3793880385729,4.07753643356893,1.363401674048557,29.45925515949226,559.7458073767621,594.2284553539974,1.9786898875929864,0.2424533658498238,1.1,46.47100452304025,25.75666216031738,21.88572693312677,1262.0,0.078,51.64730830243435,164796.0,362.644,41.7,16.367,10.068,1095.042,77.6,561.494,11.62,44.0,76.1,0.2,78.88,0.456,0.078,1262.0,0.0,0.0,0.0,0.0,0.0,0.0,95.52,1.49,0.0,0.0,0.0,2021-07-26,CUW,07-2021
485,44780.518900758565,148.10931674687635,1178.9894473138866,3.2417263142867667,1.2817098590104656,28.923404733549447,554.6862207899303,992.1759974686092,1.7752187637642232,0.24650978928792477,1.1,107.48,56.8,50.68,1481.0,0.073,49.03038474364124,164796.0,362.644,41.7,16.367,10.068,1095.042,77.6,561.494,11.62,44.0,76.1,0.2,78.88,0.456,0.073,1481.0,0.0,0.0,0.0,0.0,0.0,0.0,98.39,0.0,0.0,0.0,0.0,2021-08-09,CUW,08-2021
486,34261.68969354322,129.02338222746917,1138.9074981579024,3.8138397640702073,1.2981873265815846,32.23275306133799,572.1878834653639,610.3254374996487,2.1785838378265705,0.2458704385953896,1.1,48.36667139722262,27.03521284309137,22.87354716572235,1274.0,0.066,51.60526414185092,164796.0,362.644,41.7,16.367,10.068,1095.042,77.6,561.494,11.62,44.0,76.1,0.2,78.88,0.456,0.066,1274.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-08-23,CUW,08-2021
487,45052.58360212042,152.8577573302574,1208.9630676064414,3.3372082612534446,1.1863693421370805,31.550588491207506,563.2268377463074,1010.9104692389504,1.7582833785595673,0.23478508998812148,1.1,111.41,58.57,52.83,1159.0,0.051,48.830460532542965,164796.0,362.644,41.7,16.367,10.068,1095.042,77.6,561.494,11.62,44.0,76.1,0.2,78.88,0.456,0.051,1159.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-09-06,CUW,09-2021
488,33664.1457211396,132.52713978085436,1178.000376854947,3.9676818834720327,1.1961914018612092,33.90129777954142,577.5495756227629,630.5960741254484,2.1844349416842603,0.23434177589720495,1.1,53.25315543247031,29.09984009207426,25.385276822506675,1117.0,0.043,51.33521634954487,164796.0,362.644,41.7,16.367,10.068,1095.042,77.6,561.494,11.62,44.0,76.1,0.2,78.88,0.456,0.043,1117.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-09-20,CUW,09-2021
489,34288.041482405715,123.71007458629924,1222.6301850517748,4.142714384660605,1.2199659714556006,32.91699877614194,582.520176120961,626.4365071163105,1.6541336771598103,0.22892873823925303,1.1,56.25322671516088,30.043066306331,26.783687386722484,843.0,0.035,48.54901055957885,164796.0,362.644,41.7,16.367,10.068,1095.042,77.6,561.494,11.62,44.0,76.1,0.2,78.88,0.456,0.035,843.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-10-04,CUW,10-2021
490,46414.10112340483,147.90176292446313,1255.921977223429,3.4895094569976988,1.2061772612846156,30.358946818277957,566.952159455092,1009.1617815861943,1.2897941143544402,0.22946550560616769,1.1,115.6,60.23,55.37,1293.0,0.049,45.902824737115345,164796.0,362.644,41.7,16.367,10.068,1095.042,77.6,561.494,11.62,44.0,76.1,0.2,78.88,0.456,0.049,1293.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-10-18,CUW,10-2021
491,38959.86024636798,213.3350667278857,1249.4064960640922,4.207360554095635,1.2953309651484122,33.939384955078324,598.7472737355197,704.5627350780944,1.9415917334583508,0.2473288282130831,1.1,60.122607250815406,30.52470961407669,27.552601832049348,1268.0,0.076,46.8820189430278,164796.0,362.644,41.7,16.367,10.068,1095.042,77.6,561.494,11.62,44.0,76.1,0.2,78.88,0.456,0.076,1268.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-11-01,CUW,11-2021
492,11321.777,477.609,97.999,3.903,1.52,43.63800000000001,240.476,109.6555621534236,2.019,0.237,4.2,0.0,0.0,0.0,0.0,0.0,48.15,10724553.0,137.17600000000002,43.3,19.027,11.58,32605.906000000006,77.6,227.485,6.82,30.5,38.3,6.63,79.38,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.01,2020-10-12,CZE,10-2020
493,25023.887,1151.004,220.522,11.349,1.23,81.868,578.113,0.21600000000000005,3.649,0.315,3.2,0.0,0.0,0.0,0.0,0.0,73.15,10724553.0,137.17600000000002,43.3,19.027,11.58,32605.906000000006,77.6,227.485,6.82,30.5,38.3,6.63,79.38,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-10-26,CZE,10-2020
494,38899.617,882.954,468.831,18.302,0.8,105.366,725.7180000000002,0.21600000000000005,3.2910000000000004,0.28300000000000003,3.5,0.0,0.0,0.0,0.0,0.0,73.15,10724553.0,137.17600000000002,43.3,19.027,11.58,32605.906000000006,77.6,227.485,6.82,30.5,38.3,6.63,79.38,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-11-09,CZE,11-2020
495,77901.056,1182.067,1237.534,16.011,1.0,109.189,692.523,330.6066381203341,5.722,0.199,5.0,0.56,0.56,0.0,560.0,0.056,73.15,10724553.0,137.17600000000002,43.3,19.027,11.58,32605.906000000006,77.6,227.485,6.82,30.5,38.3,6.63,79.38,0.9,0.056,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.31,62.69,0.0,0.0,2021-01-11,CZE,01-2021
496,87649.714,641.4119999999998,1440.899,13.374,0.9,97.253,590.98,684.5213137494698,4.44,0.142,7.0,2.07,1.93,0.14,1130.0,0.096,78.7,10724553.0,137.17600000000002,43.3,19.027,11.58,32605.906000000006,77.6,227.485,6.82,30.5,38.3,6.63,79.38,0.9,0.096,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.73,42.27,0.0,0.0,2021-01-25,CZE,01-2021
497,96731.771,667.041,1616.198,12.535,1.04,101.543,580.91,851.1514145880519,5.271,0.128,7.8,3.53,2.51,1.02,1143.0,0.033,81.48,10724553.0,137.17600000000002,43.3,19.027,11.58,32605.906000000006,77.6,227.485,6.82,30.5,38.3,6.63,79.38,0.9,0.033,1143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,76.78,22.96,0.0,0.0,2021-02-08,CZE,02-2021
498,107900.068,883.42,1802.406,14.386,1.18,130.16899999999998,663.3380000000002,1032.3623030357369,6.733,0.136,7.4,5.39,3.34,2.05,1290.0,0.07400000000000001,75.0,10724553.0,137.17600000000002,43.3,19.027,11.58,32605.906000000006,77.6,227.485,6.82,30.5,38.3,6.63,79.38,0.9,0.07400000000000001,1290.0,0.65,0.0,0.0,0.0,0.0,0.0,0.48,78.87,20.0,0.0,0.0,2021-02-22,CZE,02-2021
