iso_code,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,daily_people_vaccinated,daily_people_vaccinated_per_hundred,daily_vaccinations,daily_vaccinations_per_million,daily_vaccinations_raw,Beta,Epsilon,Gamma,Kappa,Iota,Eta,Delta,Alpha,non_who,Lambda,Year,Mu
BDI,2021-07,5948.1612903225805,52.516129032258064,43.00916129032258,8.129032258064516,0.03225806451612903,0.01845161290322581,485.34909677419347,4.285129032258064,3.509354838709677,0.6634516129032262,0.0026451612903225803,0.0015483870967741935,1.1567741935483875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.740000000000006,12255429.0,423.06199999999995,17.5,2.561999999999999,1.5039999999999996,702.2249999999998,71.7,293.06800000000004,6.0500000000000025,,,6.144000000000003,0.8000000000000004,61.57999999999997,0.4329999999999999,,,,,,,,,,,,,,,,,,,,,
BDI,2021-08,9808.645161290322,158.51612903225808,164.7926129032258,37.064516129032256,0.9354838709677419,0.9493548387096775,800.3509354838714,12.934419354838711,13.44651612903226,3.024645161290322,0.0763225806451613,0.07748387096774194,1.036451612903226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.740000000000006,12255429.0,423.06199999999995,17.5,2.561999999999999,1.5039999999999996,702.2249999999998,71.7,293.06800000000004,6.0500000000000025,,,6.144000000000003,0.8000000000000004,61.57999999999997,0.4329999999999999,,,,,,,,,,,,,,,,,,,,,
BDI,2021-09,14466.033333333333,191.13333333333333,168.51426666666666,38.0,0.0,0.0,1180.3777333333335,15.595833333333333,13.7501,3.1009999999999995,0.0,0.0,0.7280000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.493333333333336,12255429.0,423.06199999999995,17.5,2.561999999999999,1.5039999999999998,702.2249999999999,71.70000000000002,293.0680000000001,6.050000000000002,,,6.144000000000003,0.8000000000000004,61.57999999999997,0.4329999999999999,,,,,,,,,,,,,,,,,,,,,
BDI,2021-10,19399.516129032258,74.54838709677419,100.72806451612904,38.0,0.0,0.0,1582.9324193548389,6.082870967741935,8.219064516129032,3.1009999999999995,0.0,0.0,0.6599999999999999,,,,,,,,,,,,,,,,,362.8333333333333,362.8333333333333,,,74.5,58.416666666666664,0.0016666666666666668,0.0016666666666666668,,,4.916666666666667,57.666666666666664,0.0003333333333333333,11.379032258064525,12255429.0,423.06199999999995,17.5,2.561999999999999,1.5039999999999996,702.2249999999998,71.7,293.06800000000004,6.0500000000000025,,,6.144000000000003,0.8000000000000004,61.57999999999997,0.4329999999999999,,,,,57.666666666666664,0.0003333333333333333,58.416666666666664,4.916666666666667,74.5,,,,,,,,,,,,
BDI,2021-11,20201.9,14.65,14.635699999999996,38.0,0.0,0.0,1648.4041499999996,1.1955,1.1943000000000001,3.1009999999999995,0.0,0.0,0.6379999999999999,,,,,,,,,,,,,,,,,1136.25,871.0,231.0,,50.0,39.86666666666667,0.01,0.01,0.0,,3.1333333333333333,18.533333333333335,0.0,11.11,12255429.0,423.062,17.5,2.5619999999999994,1.5040000000000004,702.2250000000003,71.70000000000002,293.0680000000001,6.049999999999998,,,6.144000000000002,0.8000000000000002,61.58,0.43299999999999994,,,,,18.533333333333335,0.0,39.86666666666667,3.1333333333333333,50.0,,,,,,,,,,,,
BEL,2020-02,1.0,0.038461538461538464,0.013619047619047621,,,0.0,0.08600000000000001,0.0033076923076923075,0.001142857142857143,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.110000000000007,11632334.0,375.5640000000002,41.79999999999998,18.571000000000012,12.848999999999993,42658.575999999994,0.20000000000000007,114.89800000000001,4.290000000000003,25.10000000000001,31.399999999999984,,5.639999999999999,81.63000000000005,0.9310000000000007,-1171.5666666666666,-6.82,-9.46,-100.71638816333332,,,,,,,,,,,,,,,,,
BEL,2020-03,2871.2580645161293,412.06451612903226,290.7511935483871,149.76190476190476,33.57142857142857,12.391709677419353,246.83412903225806,35.42409677419354,24.995032258064516,12.874714285714287,2.8860952380952383,1.065258064516129,2.2968,487.05882352941177,41.87117647058824,2284.823529411765,196.42017647058822,,,2194.7343333333333,188.67533333333336,2230.7096774193546,23087.16129032258,1.9847096774193551,0.19180645161290324,2241.0833333333335,0.19262500000000002,0.18339999999999995,7.703999999999999,,,,,,,,,,,,,,49.223225806451616,11632334.0,375.5640000000002,41.799999999999976,18.571000000000016,12.848999999999993,42658.57599999997,0.2000000000000001,114.89800000000004,4.290000000000002,25.100000000000012,31.399999999999984,,5.639999999999996,81.63000000000007,0.9310000000000007,-1615.74,-6.202,5.714,-138.900757174,,,,,,,,,,,,,,,,,
BEL,2020-04,33120.433333333334,1191.4666666666667,1252.6238333333336,4422.133333333333,229.63333333333333,226.82856666666666,2847.2733000000003,102.42716666666664,107.68463333333334,380.15873333333343,19.740933333333334,19.4998,1.0826666666666669,1100.8,94.6328,4959.4,426.3460666666667,,,2459.73775,211.45700000000005,11269.433333333332,201095.5,17.287666666666667,0.9686666666666668,9617.9,0.8269,0.18006666666666668,7.929999999999999,,,,,,,,,,,,,,81.48,11632334.0,375.5640000000002,41.799999999999976,18.571000000000016,12.848999999999993,42658.57599999998,0.2000000000000001,114.89800000000004,4.290000000000003,25.100000000000012,31.399999999999984,,5.639999999999997,81.63000000000007,0.9310000000000007,3857.35,10.235,81.5975,331.60584969,,,,,,,,,,,,,,,,,
BEL,2020-05,54463.77419354839,318.1290322580645,362.7419032258064,8838.548387096775,60.41935483870968,71.08290322580643,4682.102096774194,27.34867741935484,31.183903225806453,759.8259677419356,5.1940322580645155,6.110870967741935,0.7100000000000001,381.7096774193548,32.81464516129032,1849.1290322580646,158.96454838709676,,,534.4492,45.94520000000001,15914.193548387097,692489.4516129033,59.531354838709674,1.3680967741935481,16865.58064516129,1.4498709677419355,0.02548387096774195,39.76129032258065,,,,,,,,,,,,,,76.55225806451612,11632334.0,375.5640000000002,41.799999999999976,18.571000000000016,12.848999999999993,42658.57599999997,0.2000000000000001,114.89800000000004,4.290000000000002,25.100000000000012,31.399999999999984,,5.639999999999996,81.63000000000007,0.9310000000000007,6806.56,14.901999999999997,10.251999999999999,585.1413826400001,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,252.1375,0.024375
BEL,2020-06,60056.86666666667,101.53333333333333,111.60480000000003,9651.433333333332,9.333333333333334,11.304766666666664,5162.924999999999,8.728566666666667,9.594299999999999,829.7074,0.8024666666666666,0.9718333333333333,0.8426666666666666,79.33333333333333,6.820099999999999,426.4,36.6564,,,146.1305,12.5625,12456.266666666666,1087797.3333333333,93.515,1.0707999999999998,12345.266666666666,1.061233333333333,0.012500000000000008,85.36333333333332,,,,,,,,,,,,,,57.06666666666663,11632334.0,375.5640000000002,41.799999999999976,18.571000000000016,12.848999999999993,42658.57599999998,0.2000000000000001,114.89800000000004,4.290000000000003,25.100000000000012,31.399999999999984,,5.639999999999997,81.63000000000007,0.9310000000000007,6951.4,12.8025,-0.6425000000000003,597.592882025,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,111.0,0.0
BEL,2020-07,63843.1935483871,236.25806451612902,187.24425806451615,9796.193548387097,3.032258064516129,3.188903225806452,5488.425129032258,20.31041935483871,16.096903225806454,842.1520645161289,0.2607741935483871,0.2741935483870967,1.326129032258064,35.16129032258065,3.0227096774193556,182.38709677419354,15.679258064516132,,,104.23475,8.96075,14020.741935483871,1471723.8064516129,126.52003225806453,1.205354838709677,13005.935483870968,1.1181290322580646,0.0165483870967742,72.76129032258066,,,,,,,,,,,,,,51.16483870967741,11632334.0,375.5640000000002,41.799999999999976,18.571000000000016,12.848999999999993,42658.57599999997,0.2000000000000001,114.89800000000004,4.290000000000002,25.100000000000012,31.399999999999984,,5.639999999999996,81.63000000000007,0.9310000000000007,6524.950000000001,10.532499999999999,-8.255,560.93213965,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,111.0,0.0
BEL,2020-08,77734.80645161291,531.7741935483871,547.7927096774193,9910.709677419354,1.7419354838709677,2.3547741935483866,6682.649161290323,45.715193548387106,47.092225806451616,851.9966451612905,0.14990322580645155,0.2024193548387097,1.1051612903225805,75.54838709677419,6.494645161290323,290.96774193548384,25.013774193548393,,,207.56060000000002,17.8434,19439.612903225807,2020202.2258064516,173.67129032258066,1.671225806451613,19848.516129032258,1.7063225806451612,0.03158064516129035,32.051612903225795,,,,,,,,,,,,,,58.36161290322579,11632334.0,375.5640000000002,41.799999999999976,18.571000000000016,12.848999999999993,42658.57599999997,0.2000000000000001,114.89800000000004,4.290000000000002,25.100000000000012,31.399999999999984,,5.639999999999996,81.63000000000007,0.9310000000000007,7274.340000000001,10.284,16.848,625.3551522800001,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,111.0,0.0
BEL,2020-09,98527.16666666667,1107.2,999.2380666666667,9938.1,4.033333333333333,2.6999,8470.111600000002,95.1829,85.90176666666667,854.3513333333334,0.34686666666666677,0.232,1.3093333333333332,83.1,7.143866666666666,397.4,34.16343333333334,,,301.85175,25.94925,32828.666666666664,2781107.2666666666,239.08416666666665,2.8220666666666663,30866.0,2.653466666666667,0.03766666666666669,28.82333333333333,,,,,,,,,,,,,,52.59466666666665,11632334.0,375.5640000000002,41.799999999999976,18.571000000000016,12.848999999999993,42658.57599999998,0.2000000000000001,114.89800000000004,4.290000000000003,25.100000000000012,31.399999999999984,,5.639999999999997,81.63000000000007,0.9310000000000007,7983.0,10.1075,2.0525,686.276718,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,111.0,0.0
BEL,2020-10,227768.70967741936,10025.064516129032,8325.02293548387,10486.09677419355,51.903225806451616,38.75577419354838,19580.65422580645,861.8274838709677,715.6795806451613,901.4611290322579,4.461870967741935,3.331709677419355,1.4377419354838707,473.3225806451613,40.6901935483871,2793.516129032258,240.151,,,1713.69,147.32125,55613.6129032258,4093899.8387096776,351.9413870967742,4.78106451612903,52981.87096774193,4.554645161290322,0.16458064516129034,7.396774193548387,,,,,,,,,,,,,,50.506451612903255,11632334.0,375.5640000000002,41.799999999999976,18.571000000000016,12.848999999999993,42658.57599999997,0.2000000000000001,114.89800000000004,4.290000000000002,25.100000000000012,31.399999999999984,,5.639999999999996,81.63000000000007,0.9310000000000007,8276.75,9.53,10.0475,711.5296036000002,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,111.0,0.0
BEL,2020-11,526915.2,4937.2,6615.938066666665,14421.566666666668,167.33333333333334,171.06673333333336,45297.4613,424.4376333333333,568.7541666666665,1239.782666666667,14.3852,14.706133333333334,0.7370000000000001,1281.4,110.15846666666665,6004.133333333333,516.1590000000001,,,3273.9298,281.45079999999996,30416.466666666667,5520732.233333333,474.60229999999996,2.6147,34577.1,2.972500000000001,0.18223333333333336,6.223333333333333,,,,,,,,,,,,,,64.50633333333339,11632334.0,375.5640000000002,41.799999999999976,18.571000000000016,12.848999999999993,42658.57599999998,0.2000000000000001,114.89800000000004,4.290000000000003,25.100000000000012,31.399999999999984,,5.639999999999997,81.63000000000007,0.9310000000000007,12928.36,13.440000000000001,61.552,1111.4158172,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,111.0,0.0
BEL,2020-12,614396.2258064516,2230.6774193548385,2269.645161290323,18228.451612903227,93.0,95.78341935483871,52817.96632258065,191.76522580645167,195.11519354838703,1567.0502580645161,7.994967741935484,8.234258064516128,0.9022580645161291,610.9677419354839,52.5231612903226,2789.5806451612902,239.8125161290323,,,1293.4697500000002,111.19575,33352.290322580644,6480641.354838709,557.1230322580645,2.8671612903225805,32679.935483870966,2.809419354838709,0.07938709677419357,12.66774193548387,623.25,622.0,17.666666666666668,,195.0,168.0,0.005,0.005,0.0,,14.666666666666666,167.33333333333334,0.0013333333333333333,60.19000000000004,11632334.0,375.5640000000002,41.799999999999976,18.571000000000016,12.848999999999993,42658.57599999997,0.2000000000000001,114.89800000000004,4.290000000000002,25.100000000000012,31.399999999999984,,5.639999999999996,81.63000000000007,0.9310000000000007,16411.55,15.545,22.330000000000002,1410.8561535000001,167.33333333333334,0.0013333333333333333,168.0,14.666666666666666,195.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.015,98.695,0.0,111.0,0.0
BEL,2021-01,676889.0,2053.451612903226,1984.6682258064516,20375.967741935485,50.45161290322581,54.253483870967735,58190.29951612904,176.52964516129035,170.61648387096773,1751.6663225806449,4.337096774193549,4.664064516129032,1.0274193548387094,366.7096774193548,31.52506451612904,1955.4516129032259,168.10474193548382,,,858.7126000000001,73.8212,42927.3870967742,7612704.161290322,654.443387096774,3.690354838709678,41501.77419354839,3.567870967741935,0.05722580645161292,17.638709677419346,139854.5806451613,136345.5806451613,3764.451612903226,,11062.193548387097,9998.774193548386,1.2022580645161292,1.1719354838709677,0.03129032258064516,,859.5806451612904,9531.032258064517,0.08190322580645161,60.636774193548426,11632334.0,375.5640000000002,41.799999999999976,18.571000000000016,12.848999999999993,42658.57599999997,0.2000000000000001,114.89800000000004,4.290000000000002,25.100000000000012,31.399999999999984,,5.639999999999996,81.63000000000007,0.9310000000000007,17363.02,14.986,2.848,1492.6514318,9531.032258064517,0.08190322580645161,9998.774193548386,859.5806451612904,11062.193548387097,2.55,0.023333333333333334,0.0,0.0,0.0,0.049999999999999996,0.0,27.853333333333335,69.52333333333333,0.0,111.0,0.0
BEL,2021-02,740489.5357142857,2191.3571428571427,2188.030642857143,21657.60714285714,35.17857142857143,37.0,63657.86407142859,188.38492857142862,188.09896428571435,1861.8453928571432,3.0241785714285707,3.1807499999999997,1.0264285714285717,325.07142857142856,27.945500000000003,1694.4285714285713,145.66542857142858,,,920.69825,79.15,42942.357142857145,8964215.035714285,770.6290357142858,3.6916785714285703,43950.392857142855,3.7783571428571436,0.05800000000000002,17.47499999999999,634446.0357142857,412631.1785714286,222627.14285714287,,18939.928571428572,18498.64285714286,5.454642857142857,3.5471428571428576,1.9128571428571424,,1590.2857142857142,7266.321428571428,0.062392857142857173,62.96000000000002,11632334.0,375.5640000000002,41.799999999999976,18.571000000000016,12.848999999999993,42658.57599999999,0.2000000000000001,114.89800000000002,4.290000000000003,25.100000000000012,31.399999999999984,,5.639999999999998,81.63000000000007,0.9310000000000007,16807.949999999997,13.2425,-10.175,1444.933579,7266.321428571428,0.062392857142857173,18498.64285714286,1590.2857142857142,18939.928571428572,6.375,0.0,1.405,0.0,0.0,0.055,0.0,43.975,48.19,0.0,111.0,0.0
BEL,2021-03,820052.8064516129,3578.7741935483873,3404.7327419354842,22544.709677419356,30.29032258064516,29.041483870967745,70497.70116129033,307.6573548387097,292.69554838709684,1938.1071290322582,2.6038709677419356,2.49658064516129,1.1425806451612903,540.1935483870968,46.43896774193548,2198.483870967742,188.99767741935486,,,1319.7177500000003,113.45275000000001,56766.06451612903,10333723.387096774,888.362,4.879967741935483,53908.12903225807,4.634322580645162,0.07090322580645163,14.225806451612904,1387139.4516129033,941624.9677419355,446711.48387096776,,36214.6129032258,33578.45161290323,11.92483870967742,8.094193548387098,3.8406451612903223,,2886.6451612903224,26615.870967741936,0.2287741935483871,63.67709677419356,11632334.0,375.5640000000002,41.799999999999976,18.571000000000016,12.848999999999993,42658.57599999997,0.2000000000000001,114.89800000000004,4.290000000000002,25.100000000000012,31.399999999999984,,5.639999999999996,81.63000000000007,0.9310000000000007,15490.6,11.3225,-12.709999999999997,1331.6845955,26615.870967741936,0.2287741935483871,33578.45161290323,2886.6451612903224,36214.6129032258,9.055,0.0,4.175,0.0,0.0,0.345,0.0,67.83,18.595,0.0,111.0,0.0
BEL,2021-04,940243.4,3592.5333333333333,3700.0048,23645.133333333335,40.46666666666667,40.0,80830.15840000001,308.8403,318.0792666666667,2032.7075666666672,3.4789666666666665,3.438733333333333,0.9580000000000002,894.8333333333334,76.92646666666664,2999.733333333333,257.8788333333334,,,1732.871,148.97,45181.666666666664,11952713.6,1027.5421,3.8842,46367.46666666667,3.9861999999999993,0.09006666666666667,11.19,2978826.3333333335,2256072.6333333333,725232.6666666666,,65843.9,61982.6,25.608333333333338,19.39533333333333,6.233999999999999,,5328.5,52814.333333333336,0.45406666666666673,69.26333333333338,11632334.0,375.5640000000002,41.799999999999976,18.571000000000016,12.848999999999993,42658.57599999998,0.2000000000000001,114.89800000000004,4.290000000000003,25.100000000000012,31.399999999999984,,5.639999999999997,81.63000000000007,0.9310000000000007,15314.9,10.5075,4.3125,1316.5801465,52814.333333333336,0.45406666666666673,61982.6,5328.5,65843.9,2.8600000000000003,0.0,7.970000000000001,0.11,0.0,0.495,0.155,82.075,6.335,0.0,111.0,0.0
BEL,2021-05,1030801.5806451613,2315.2258064516127,2480.866258064517,24674.516129032258,23.387096774193548,26.046032258064518,88615.19799999999,199.03367741935486,213.27325806451614,2121.2007741935486,2.0105806451612906,2.239096774193548,0.8764516129032255,624.2903225806451,53.66861290322582,1882.4193548387098,161.8264193548387,,,988.7408000000001,84.99940000000001,46438.12903225807,13369417.451612903,1149.332258064516,3.9921935483870965,47533.32258064516,4.086354838709678,0.05874193548387097,17.335483870967746,5443230.870967742,4009191.129032258,1474349.3548387096,,94066.96774193548,93208.16129032258,46.79419354838709,34.465806451612906,12.674516129032261,,8012.870967741936,55258.58064516129,0.47506451612903217,51.76548387096775,11632334.0,375.5640000000002,41.799999999999976,18.571000000000016,12.848999999999993,42658.57599999997,0.2000000000000001,114.89800000000004,4.290000000000002,25.100000000000012,31.399999999999984,,5.639999999999996,81.63000000000007,0.9310000000000007,15947.4,10.294,5.578,1370.9544446,55258.58064516129,0.47506451612903217,93208.16129032258,8012.870967741936,94066.96774193548,1.59,0.0,9.383333333333333,0.10333333333333333,0.0,0.09000000000000001,4.153333333333333,80.45333333333333,4.203333333333333,0.0,111.0,0.0
BEL,2021-06,1076421.7,771.0,870.2667,25095.233333333334,7.266666666666667,8.347666666666667,92537.03520000003,66.28073333333333,74.81450000000002,2157.3687333333337,0.6248999999999999,0.7176000000000001,0.8073333333333331,251.4,21.612166666666656,658.7333333333333,56.62946666666666,,,313.209,26.926,43591.8,14711379.833333334,1264.697066666667,3.7475,42051.96666666667,3.6151333333333335,0.022433333333333347,56.32333333333335,9123816.4,6022604.633333334,3280090.1,,138983.0,136819.0,78.43533333333332,51.775333333333336,28.197333333333333,,11762.0,80521.03333333334,0.6922666666666668,50.93,11632334.0,375.5640000000002,41.799999999999976,18.571000000000016,12.848999999999993,42658.57599999998,0.2000000000000001,114.89800000000004,4.290000000000003,25.100000000000012,31.399999999999984,,5.639999999999997,81.63000000000007,0.9310000000000007,16152.150000000001,9.8725,0.5025,1388.5562435000002,80521.03333333334,0.6922666666666668,136819.0,11762.0,138983.0,0.77,0.0,7.535,0.0,0.0,0.085,26.86,62.785,1.42,0.085,111.0,0.0
BEL,2021-07,1103285.1935483871,1276.9032258064517,1203.534612903226,25208.967741935485,2.193548387096774,2.2257096774193545,94846.41629032258,109.77183870967745,103.46461290322581,2167.146193548387,0.18864516129032258,0.19135483870967737,1.2793548387096774,94.16129032258064,8.094709677419354,267.35483870967744,22.983838709677418,,,150.67350000000002,12.953000000000003,63059.12903225807,16393448.903225806,1409.3001290322582,5.421032258064515,62802.032258064515,5.399000000000001,0.021032258064516137,53.77096774193548,12897551.0,7751518.580645162,5449695.225806451,,116247.03225806452,114902.74193548386,110.87677419354839,66.63774193548387,46.849032258064504,,9877.838709677419,31480.225806451614,0.2706129032258065,50.69064516129033,11632334.0,375.5640000000002,41.799999999999976,18.571000000000016,12.848999999999993,42658.57599999997,0.2000000000000001,114.89800000000004,4.290000000000002,25.100000000000012,31.399999999999984,,5.639999999999996,81.63000000000007,0.9310000000000007,16034.05,9.36,-0.16749999999999998,1378.4035085,31480.225806451614,0.2706129032258065,114902.74193548386,9877.838709677419,116247.03225806452,0.24,0.0,1.82,0.0,0.02,0.015,86.125,10.745000000000001,0.585,0.1,111.0,0.0
BEL,2021-08,1154919.8064516129,1933.8387096774193,1871.9907096774189,25304.516129032258,4.483870967741935,4.1934516129032255,99285.30293548385,166.2468064516129,160.92999999999995,2175.360193548387,0.38558064516129037,0.36051612903225805,1.1329032258064518,147.3548387096774,12.667709677419353,522.0322580645161,44.87767741935484,,,357.578,30.740000000000002,45913.12903225807,18081979.612903226,1554.4583548387097,3.946999999999999,47780.41935483871,4.10758064516129,0.04422580645161292,23.216129032258067,15651888.967741935,8314008.129032258,7686297.064516129,,51466.48387096774,60688.645161290326,134.5551612903226,71.47290322580646,66.07645161290323,,5217.258064516129,13432.516129032258,0.11558064516129034,47.22000000000002,11632334.0,375.5640000000002,41.799999999999976,18.571000000000016,12.848999999999993,42658.57599999997,0.2000000000000001,114.89800000000004,4.290000000000002,25.100000000000012,31.399999999999984,,5.639999999999996,81.63000000000007,0.9310000000000007,15946.5,8.868,-1.8340000000000003,1370.8770742000002,13432.516129032258,0.11558064516129034,60688.645161290326,5217.258064516129,51466.48387096774,0.025,0.0,0.185,0.0,0.0,0.0,99.0,0.625,0.065,0.015,111.0,0.0
BEL,2021-09,1215456.8333333333,2009.6666666666667,1988.8094666666661,25487.033333333333,7.4,7.009600000000001,104489.506,172.76556666666667,170.97240000000002,2191.0507,0.6363,0.6024999999999999,1.0710000000000002,214.6,18.448666666666664,691.3666666666667,59.43489999999999,,,427.53925000000004,36.754000000000005,44997.73333333333,19417309.9,1669.2530999999997,3.868333333333333,44444.96666666667,3.8207999999999993,0.049600000000000005,20.243333333333336,16482382.133333333,8537418.0,8319916.233333333,37720.72727272727,13448.233333333334,15278.533333333333,141.69433333333333,73.39333333333333,71.52366666666666,0.32363636363636367,1313.4,5542.0,0.04763333333333335,43.05999999999997,11632334.0,375.5640000000002,41.799999999999976,18.571000000000016,12.848999999999993,42658.57599999998,0.2000000000000001,114.89800000000004,4.290000000000003,25.100000000000012,31.399999999999984,,5.639999999999997,81.63000000000007,0.9310000000000007,16065.150000000001,8.532499999999999,2.8724999999999996,1381.07709075,5542.0,0.04763333333333335,15278.533333333333,1313.4,13448.233333333334,0.0,0.0,0.0,0.0,0.0,0.0,99.835,0.08,0.06,0.0,111.0,0.0
BEL,2021-10,1291358.9677419355,3732.1290322580644,3553.898548387096,25775.064516129034,12.64516129032258,12.437838709677422,111014.6051935484,320.8409354838709,305.5189032258064,2215.8119677419354,1.0870645161290322,1.0693870967741939,1.357096774193548,226.3548387096774,19.459064516129036,972.6451612903226,83.61567741935484,,,629.5476,54.120400000000004,59432.74193548387,20911421.419354837,1797.697806451613,5.109225806451613,56128.06451612903,4.825129032258066,0.06903225806451613,15.577419354838709,16792790.903225806,8672169.677419355,8518006.741935484,414467.6129032258,7936.129032258064,8407.548387096775,144.36387096774195,74.55193548387096,73.22709677419353,3.563225806451613,722.8064516129032,3864.6129032258063,0.03332258064516131,43.323548387096764,11632334.0,375.5640000000002,41.799999999999976,18.571000000000016,12.848999999999993,42658.57599999997,0.2000000000000001,114.89800000000004,4.290000000000002,25.100000000000012,31.399999999999984,,5.639999999999996,81.63000000000007,0.9310000000000007,16443.640000000003,8.347999999999999,7.938,1413.614843,3864.6129032258063,0.03332258064516131,8407.548387096775,722.8064516129032,7936.129032258064,0.0,0.0,0.0,0.0,0.0,0.0,99.89500000000001,0.055,0.03,0.0,111.0,0.0
BEL,2021-11,1465660.25,11042.5,9640.107049999999,26271.05,28.7,25.764349999999997,125998.81074999999,949.2935,828.7337499999998,2258.4504,2.4673,2.2148999999999996,1.573,413.42857142857144,35.54128571428571,2075.0,178.38221428571427,,,1433.5435000000002,123.238,82737.17647058824,22640042.11764706,1946.3026470588234,7.112705882352941,80182.4705882353,6.89305882352941,0.12400000000000003,8.188235294117646,16967951.444444444,8761226.055555556,8617975.777777778,798769.2222222222,6544.111111111111,6587.111111111111,145.8683333333333,75.31777777777776,74.08666666666664,6.867222222222221,566.2777777777778,3593.6666666666665,0.030833333333333348,45.31888888888887,11632334.0,375.56400000000014,41.79999999999999,18.57100000000001,12.848999999999995,42658.576,0.20000000000000004,114.89799999999998,4.290000000000001,25.10000000000001,31.399999999999988,,5.64,81.63000000000004,0.9310000000000006,,,,,3593.6666666666665,0.030833333333333348,6587.111111111111,566.2777777777778,6544.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,99.82,0.09,0.09,0.0,111.0,0.0
BEN,2020-03,4.25,0.5625,0.48036363636363644,,,0.0,0.3415,0.045125,0.03854545454545454,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.466874999999995,12451031.0,99.10999999999997,18.800000000000004,3.244,1.942,2064.2360000000003,49.600000000000016,235.84799999999998,0.9900000000000001,0.5999999999999999,12.300000000000002,11.034999999999998,0.5,61.76999999999999,0.545,,,,,,,,,,,,,,,,,,,,,
BEN,2020-04,39.266666666666666,1.8333333333333333,1.823866666666667,1.0,0.04,0.03336666666666667,3.153633333333334,0.14723333333333333,0.1464666666666667,0.08000000000000002,0.0032,0.0025666666666666663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.82999999999997,12451031.0,99.11,18.800000000000004,3.244,1.942,2064.235999999999,49.59999999999999,235.84799999999998,0.9899999999999994,0.6,12.300000000000006,11.035000000000004,0.5,61.76999999999999,0.545,,,,,,,,,,,,,,,,,,,,,
BEN,2020-05,211.80645161290323,5.419354838709677,4.935354838709681,2.3548387096774195,0.06451612903225806,0.06458064516129033,17.011032258064507,0.43529032258064526,0.3962903225806451,0.18938709677419346,0.005161290322580645,0.004967741935483871,1.1129166666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.91806451612907,12451031.0,99.11000000000001,18.8,3.244,1.942,2064.235999999999,49.59999999999998,235.84799999999998,0.9899999999999993,0.6000000000000001,12.300000000000006,11.035000000000005,0.5,61.76999999999999,0.5450000000000002,,,,,,,,,,,,,,,,,,,,,
BEN,2020-06,591.9,32.233333333333334,29.20006666666667,8.8,0.6,0.4286000000000001,47.538266666666665,2.5887333333333333,2.3452000000000006,0.7067000000000001,0.04820000000000001,0.034233333333333345,1.0909999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.19466666666666,12451031.0,99.11,18.800000000000004,3.244,1.942,2064.235999999999,49.59999999999999,235.84799999999998,0.9899999999999994,0.6,12.300000000000006,11.035000000000004,0.5,61.76999999999999,0.545,,,,,,,,,,,,,,,,,,,,,
