,total_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients_per_million,hosp_patients_per_million,total_tests_per_thousand,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,daily_people_vaccinated_per_hundred,daily_vaccinations_per_million,Beta,Epsilon,Gamma,Kappa,Iota,Eta,Delta,Alpha,non_who,Lambda,Mu,Omicron,date,iso_code,month_yr
0,4348.802,26.855999999999998,63.12,0.58,0.79,0.0,110.12181766189724,31.230999999999998,0.134,0.2,5.0,26.010863333973084,13.53286637480134,11.528059497119406,928.0,0.006999999999999999,83.33,166303494.0,1265.036,27.5,5.098,3.262,3523.9840000000013,14.8,298.003,8.38,1.0,44.7,0.8,72.59,0.632,0.006999999999999999,928.0,114.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,7.0,0.0,0.0,0.0,2021-04-19,BGD,04-2021
1,50229.746,92.344,984.566,0.917,1.01,8.027000000000001,25.889,912.1519999999999,3.677,0.025,39.8,34.69,24.92,9.77,6043.0,0.466,80.56,4982904.0,69.874,38.7,13.927999999999999,8.677999999999999,67335.293,0.2,126.459,3.28,23.0,25.7,2.96,82.3,0.955,0.466,6043.0,1.0,4.0,0.0,51.0,3.0,20.0,62.0,1690.0,70.0,0.0,0.0,0.0,2021-05-03,IRL,05-2021
2,65514.89599999999,32.728,1875.845,0.159,1.03,1.8330000000000002,13.825999999999999,2243.347,12.602,0.003,385.0,84.09,53.97,30.12,7712.0,0.256,62.5,68207114.0,272.89799999999997,40.8,18.517,12.527000000000001,39753.244,0.2,122.137,4.28,20.0,24.7,2.54,81.32,0.932,0.256,7712.0,61.0,1.0,29.0,33.0,0.0,33.0,4830.0,9202.0,182.0,2.0,0.0,0.0,2021-05-17,GBR,05-2021
3,130533.50873592915,285.5395559768838,1986.339203962401,1.2385050832422824,1.0630796556674096,0.0,117.13725655832809,2290.038906597295,6.315812735511862,0.004155366505930291,91.27119611911313,59.76435069776407,33.115490540262755,27.845934475123222,1612.0,0.062,54.022668741076416,43421.0,1209.088,33.78870397218048,9.765547507299036,7.714452824867649,36327.232,0.1,128.02509569945659,4.8137926972663205,0.2,76.1,0.2,78.95,0.8662111877753488,0.062,1612.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,27.0,0.0,0.0,0.0,0.0,2021-08-23,SXM,08-2021
4,641.164,1.473,15.619000000000002,0.038,1.15,15.281403219648674,0.0,407.6044772107159,2.9041031974588027,0.16101293808073686,74.35181187798146,22.611474212231204,10.210079087503495,10.500508321376024,161.0,0.016,56.48,33933611.0,23.89,16.8,2.405,1.3619999999999999,5819.495,0.1,276.045,3.94,44.0,20.232113194606995,1.5790736566651447,61.15,0.581,0.016,161.0,58.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,49.0,0.0,0.0,0.0,2021-03-22,AGO,03-2021
5,60061.755,85.883,5656.814,9.408,0.96,0.0,755.4077412524587,128.988,0.34700000000000003,0.078,12.8,17.91,11.38,6.53,5323.0,0.248,75.93,33359415.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,76.1,1.6,76.74,0.777,0.248,5323.0,0.0,0.0,155.0,0.0,0.0,0.0,3.0,0.0,11.0,621.0,5.0,0.0,2021-06-14,PER,06-2021
6,24168.243,465.977,232.701,3.853,1.35,33.46811991213646,192.8523941623855,355.625,3.798,0.12300000000000001,8.1,10.14,10.14,0.46420322147732307,5686.0,0.569,87.04,3485152.0,19.750999999999998,35.6,14.655,10.360999999999999,20551.409,0.1,160.708,6.93,14.0,19.9,2.8,77.91,0.8170000000000001,0.569,5686.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2021-03-22,URY,03-2021
7,14862.428999999998,72.71600000000002,1279.964,8.369,0.9,39.5153093161364,232.95748300887453,36.51,0.231,0.315,3.2,0.55,0.49,0.06,47.0,0.001,71.76,130262220.0,66.444,29.3,6.857,4.3210000000000015,17336.468999999994,2.5,152.783,13.06,6.9,21.4,1.38,75.05,0.779,0.001,47.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,2.0,341.0,0.0,0.0,0.0,2021-02-08,MEX,02-2021
8,2884.744,12.722999999999999,41.333999999999996,0.198,0.95,0.0,81.5753977920674,17.29,0.09,0.141,7.1,31.146103808440497,21.938053668784082,8.52764025688474,18541.910744256194,0.15079011438905263,80.09,166303494.0,1265.036,27.5,5.098,3.262,3523.9840000000013,14.8,298.003,8.38,1.0,44.7,0.8,72.59,0.632,0.150790029477209,18889.706625295566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,2020-12-07,BGD,12-2020
9,42770.596,1055.232,497.795,14.446,1.07,89.88154614386296,911.199,568.087,4.945,0.231,4.3,39.01909054188247,24.731053720603004,24.303790971378568,18117.29089015012,0.1507933973369232,76.85,2689862.0,45.135,43.5,19.002,13.777999999999999,29524.265,0.7,342.9890000000001,3.67,21.3,38.0,6.56,75.93,0.882,0.15079328450526708,18952.793755043862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,2020-12-21,LTU,12-2020
10,100003.924,69.209,959.1089999999999,0.0,1.53,2.2640000000000002,27.166,1212.807,2.0069999999999997,0.034,29.0,83.62,47.09,41.49,4566.0,0.239,23.15,1325188.0,31.033,42.7,19.452,13.491,29481.252,0.5,255.56900000000002,4.02,24.5,39.3,4.69,78.74,0.892,0.239,4566.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,7.0,1.0,0.0,0.0,0.0,2021-07-26,EST,07-2021
11,53931.00900000001,813.383,398.665,3.9819999999999998,1.22,34.227,230.546,1020.808,11.92,0.068,14.7,21.26,20.99,0.27,8292.0,0.79,85.19,9291000.0,402.606,30.6,11.732999999999999,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,82.97,0.919,0.79,8292.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,377.0,295.0,0.0,0.0,0.0,2021-01-11,ISR,01-2021
12,269.291,0.846,5.769,0.019,1.09,3.584231960627598,79.74534433186273,28.241,0.174,0.005,205.3,0.0,0.0,0.0,0.0,0.0,53.24,51305184.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999998,6.8,6.2,40.9,12.27,83.03,0.9159999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,2020-07-20,KOR,07-2020
13,8461.979,41.361999999999995,299.673,1.495,1.04,4.933199361507029,0.0,21.546999999999997,0.168,0.247,4.1,101.03377153490135,42.75748835345085,78.16062955340291,111.40895015423303,0.15080160112082402,59.72,18249868.0,157.834,22.9,4.694,3.016,7423.808000000001,8.7,155.898,10.18,44.0,76.1,0.6,74.3,0.6629999999999999,0.15080126925627113,1544.7485509013486,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,2021-01-25,GTM,01-2021
14,19692.947,108.794,583.665,2.242,1.03,24.831999999999997,80.483,310.253,2.5810000000000004,0.042,23.7,0.0,0.0,0.0,0.0,0.0,62.5,332915074.0,35.60800000000001,38.3,15.413,9.732000000000001,54225.445999999996,1.2,151.089,10.79,19.1,24.6,2.77,78.86,0.9259999999999999,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4272.0,0.0,0.0,0.0,2020-09-14,USA,09-2020
15,165483.376,397.602,2604.884,1.137,1.52,43.927477226309904,251.08363023803327,2218.813933222761,7.044027991597888,0.14885254060875808,1.1,55.29,30.08,25.21,3239.0,0.235,49.0137200116982,628051.0,46.28,39.1,14.762,9.395,16409.288,1.0,387.305,10.08,44.0,47.9,3.861,76.88,0.8290000000000001,0.235,3239.0,0.0,0.0,3.0,0.0,0.0,0.0,65.0,3.0,0.0,0.0,0.0,0.0,2021-08-09,MNE,08-2021
16,8718.553,84.19,32.371,0.41,0.87,8.024,80.851,247.425,2.217,0.038,26.3,25.938636957493035,19.545545339212808,0.0,18316.219851820206,0.15078972740479854,77.31,32776195.0,96.25399999999999,29.9,6.2929999999999975,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,1.9,76.16,0.81,0.15078972782637684,18344.408325513425,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,102.0,0.0,0.0,0.0,2021-02-22,MYS,02-2021
17,9075.916,75.34899999999998,845.0189999999999,4.534,1.1,22.38023905022932,94.85164995388277,21.52,0.188,0.39399999999999996,2.5,23.60533178365758,20.35007098672702,1.7567132754716626,19014.27098647444,0.15078896669494224,71.76,130262220.0,66.444,29.3,6.857,4.3210000000000015,17336.468999999994,2.5,152.783,13.06,6.9,21.4,1.38,75.05,0.779,0.15078892816896022,19239.915059504758,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,2020-12-07,MEX,12-2020
18,109898.28,90.508,1443.6779999999999,0.141,1.26,3.543,21.160999999999998,1930.2799349707257,1.8459999999999999,0.049,20.4,63.816388675074066,38.02430793877407,24.68343553656762,7258.0,0.15,37.04,10160159.0,24.718000000000004,41.0,19.985,13.433,46949.282999999996,0.5,133.982,4.79,18.8,18.9,2.22,82.8,0.945,0.15,7258.0,0.0,0.0,2.0,0.0,0.0,0.0,6134.0,11.0,0.0,1.0,0.0,0.0,2021-08-23,SWE,08-2021
19,896.176,11.205,10.850999999999999,0.11800000000000001,1.1,0.0,0.0,29.146,0.147,0.076,13.1,125.52260146480225,55.315982861601086,87.78,0.0,0.15080424105527848,67.59,8478242.0,143.366,19.4,2.839,1.525,1429.8129999999999,49.2,280.033,6.15,0.9,14.2,0.7,61.04,0.515,0.15079924344811704,8438.309382925676,2.0,0.0,0.0,0.0,0.0,19.0,0.0,7.0,8.0,0.0,0.0,0.0,2021-03-08,TGO,03-2021
20,89829.19,38.101,672.4789999999998,0.784,0.53,20.342,55.107,1616.172,3.708,0.01,97.3,109.44,56.94,52.5,2508.0,0.07400000000000001,60.19,9291000.0,402.606,30.6,11.732999999999999,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,82.97,0.919,0.07400000000000001,2508.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,824.0,2.0,0.0,0.0,0.0,2021-04-05,ISR,04-2021
21,123377.189,71.12899999999998,2119.571,1.1,0.59,20.205,64.46300000000001,635.558,1.149,0.055,18.2,65.21,37.96,27.25,8266.0,0.355,35.19,2078723.0,102.619,44.5,19.062,12.93,31400.84,0.1,153.493,7.25,20.1,25.0,4.5,81.32,0.917,0.355,8266.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,632.0,4.0,0.0,0.0,0.0,2021-06-14,SVN,06-2021
22,9901.72,175.486,622.395,0.6779999999999999,1.29,18.098,148.828,106.1443741878727,1.8359999999999999,0.096,10.5,0.0,0.0,0.0,0.0,0.0,62.5,46745211.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,2.97,83.56,0.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,0.0,0.0,0.0,2020-08-31,ESP,08-2020
23,19890.66,193.002,655.4010000000002,3.623,1.17,33.34973349938897,276.95141649756397,537.859,4.466,0.043,23.1,10.86,7.27,3.59,2822.0,0.22,88.89,10370747.0,83.479,45.3,20.396,14.524000000000001,24574.382,1.5,175.695,4.55,35.3,52.0,4.21,82.24,0.888,0.22,2822.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,988.0,122.0,0.0,0.0,0.0,2021-03-08,GRC,03-2021
24,7295.066999999999,36.327,127.289,0.7390000000000001,1.06,0.0,225.06830994963025,281.829,2.116,0.017,58.3,0.0,0.0,0.0,0.0,0.0,38.89,145912022.0,8.823,39.6,14.177999999999999,9.392999999999999,24765.953999999998,0.1,431.29699999999997,6.18,23.4,58.3,8.05,72.58,0.8240000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,2020-09-14,RUS,09-2020
25,35274.432,149.47299999999996,656.2739999999999,1.126,0.79,34.99,88.316,882.43,3.173,0.047,21.2,49.74,45.91,3.83,9614.0,0.9,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.59099999999,0.5,105.59899999999999,7.37,12.0,16.6,2.5,82.43,0.929,0.9,9614.0,41.0,66.0,2060.0,11.0,35.0,148.0,467.0,4541.0,630.0,3.0,0.0,0.0,2021-05-17,CAN,05-2021
26,1652.875,1.307,46.655,0.052000000000000005,1.19,2.5371070641744247,1.83,64.832,0.737,0.002,563.6,0.0,0.0,0.0,0.0,0.0,40.74,5465629.0,14.462,39.7,16.820999999999998,10.812999999999999,64800.057,0.2,114.316,5.31,19.6,20.7,3.6,82.4,0.9570000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,2020-07-20,NOR,07-2020
27,17721.591,209.487,451.798,3.573,0.97,23.484,123.01700000000001,505.957,3.115,0.067,14.9,0.95,0.94,0.01,836.0,0.08199999999999999,75.46,38067913.0,4.037,41.4,16.984,10.797,44017.59099999999,0.5,105.59899999999999,7.37,12.0,16.6,2.5,82.43,0.929,0.08199999999999999,836.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,1704.0,0.0,0.0,0.0,2021-01-11,CAN,01-2021
28,70837.738,123.771,1621.193,1.785,1.15,41.181000000000004,191.335,720.1263466912703,2.234,0.055,18.0,18.71,12.6,6.1,3583.0,0.282,69.44,46745211.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,2.97,83.56,0.904,0.282,3583.0,48.0,1.0,83.0,0.0,6.0,29.0,1.0,2354.0,247.0,5.0,10.0,0.0,2021-04-05,ESP,04-2021
29,31427.952999999998,437.649,696.183,13.76,1.01,53.91967071745124,431.2846343003978,18.271917151810612,6.417273648551163,0.2986838944611806,58.34213739419863,24.4,19.96,4.44,8772.0,0.76,89.81,591798.0,3.612,29.6,6.933,4.229,13767.118999999999,0.1,258.314,12.54,7.4,42.9,3.1,71.68,0.738,0.76,8772.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2021-06-14,SUR,06-2021
30,1455.7839999999999,13.639000000000001,19.146,0.188,0.8,0.0,91.14930471410639,7.195,0.059000000000000004,0.23,4.4,0.0,0.0,0.0,0.0,0.0,80.09,166303494.0,1265.036,27.5,5.098,3.262,3523.9840000000013,14.8,298.003,8.38,1.0,44.7,0.8,72.59,0.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,2020-08-03,BGD,08-2020
31,24468.31600000001,11.119000000000002,324.71,0.153,0.87,4.226970345033205,276.8421982121779,424.80300000000005,0.85,0.013000000000000001,76.5,70.26,50.0,20.26,2465.0,0.11599999999999999,50.46,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,0.11599999999999999,2465.0,0.0,0.0,0.0,0.0,0.0,0.0,1402.0,1.0,7.0,0.0,0.0,0.0,2021-10-18,IND,10-2021
32,6314.073,10.401,29.124000000000002,0.0,1.59,0.0,15.502744714049186,282.936,1.442,0.028099445916997423,264.0402603236886,0.0,0.0,0.0,0.0,0.0,37.96,343360.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,2.91,82.99,0.9490000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,2020-09-14,ISL,09-2020
33,98999.87400000001,381.35900000000004,1756.864,1.473,0.86,43.448,222.718,1622.0012585455456,3.182,0.12,8.3,127.14,71.83,61.54,6992.0,0.374,47.69,46745211.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,2.97,83.56,0.904,0.374,6992.0,77.0,0.0,21.0,0.0,0.0,0.0,5013.0,155.0,34.0,15.0,30.0,0.0,2021-08-09,ESP,08-2021
34,51644.877,310.199,1244.889,7.127999999999999,1.09,36.27514430898859,277.2585736400508,173.732,1.61,0.12945763248492498,1.1,5.31,3.97,1.33,1680.0,0.113,67.13,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.96099999999996,8.11,10.1,17.9,2.2,75.88,0.765,0.113,1680.0,3.0,0.0,1321.0,0.0,0.0,0.0,0.0,46.0,367.0,3.0,0.0,0.0,2021-03-08,BRA,03-2021
35,81556.761,312.689,2281.509,9.222000000000001,1.02,43.40736031420213,245.98385370344863,237.558,0.5379999999999999,0.10543109025967567,1.1,37.65,26.48,11.18,4649.0,0.419,60.65,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.96099999999996,8.11,10.1,17.9,2.2,75.88,0.765,0.419,4649.0,0.0,0.0,4773.0,0.0,0.0,0.0,11.0,75.0,66.0,6.0,0.0,0.0,2021-06-14,BRA,06-2021
36,754.819,4.445,14.299000000000001,0.0,1.0548611202301519,0.0,0.0,721.991011284493,2.904,0.0,1084.1261616525699,0.0,0.0,0.0,0.0,0.0,55.56,7552800.0,7039.714,44.8,16.303,10.158,56054.92,77.6,79.37,8.33,0.2,7.7,0.2,84.86,0.9490000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,2020-11-23,HKG,11-2020
37,183.13400000000001,4.7780000000000005,1.755,0.031,1.41,0.0,0.0,0.21600000000000005,0.03,0.158,6.3,120.97230596511812,52.714019860012414,87.78,1335.177717798797,0.1507946948394528,54.63,9119005.0,18.22,22.6,3.8080000000000003,2.142,3823.1940000000004,77.6,561.494,17.65,23.5,48.8,0.2,64.5,0.555,0.15079328687003773,7348.063467538465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,2021-03-08,PNG,03-2021
38,11268.553,114.78299999999999,139.501,0.618,1.08,6.669,45.239,638.525,3.906,0.028999999999999998,34.0,10.21,8.68,1.53,2571.0,0.25,52.31,5548361.0,18.136,42.8,21.228,13.264000000000001,40585.721,0.1,153.507,5.76,18.3,22.6,3.28,81.91,0.938,0.25,2571.0,133.0,0.0,0.0,0.0,0.0,1.0,0.0,1031.0,488.0,0.0,0.0,0.0,2021-03-08,FIN,03-2021
39,1435.152,12.043,36.567,0.1,1.37,1.2382586636284394,41.041530284152714,1037.353,7.67,0.002,636.9,54.2,35.74,18.46,7638.0,0.376,68.06,25788217.0,3.202,37.9,15.504000000000001,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,3.84,83.44,0.9440000000000001,0.376,7638.0,0.0,0.0,0.0,0.0,0.0,0.0,2731.0,3.0,0.0,0.0,0.0,0.0,2021-08-09,AUS,08-2021
40,4592.098,12.932,70.017,0.424,0.6,0.0,82.02504169792292,33.12,0.11800000000000001,0.11,9.1,5.32,3.5,1.82,486.0,0.0,83.33,166303494.0,1265.036,27.5,5.098,3.262,3523.9840000000013,14.8,298.003,8.38,1.0,44.7,0.8,72.59,0.632,0.0,486.0,34.0,0.0,0.0,0.0,0.0,1.0,10.0,6.0,5.0,0.0,0.0,0.0,2021-05-03,BGD,05-2021
41,34592.285,182.80200000000002,919.375,1.6980000000000002,1.07,49.486999999999995,276.55679757448775,90.11850415412414,2.012,0.041176699811570794,116.15275121496957,18.41,12.93,5.48,3230.0,0.231,75.0,83900471.0,237.016,46.6,21.453000000000007,15.957,45229.245,77.6,156.139,8.31,28.2,33.1,8.0,81.33,0.9470000000000001,0.231,3230.0,324.0,1.0,27.0,5.0,2.0,149.0,4.0,14481.0,1347.0,6.0,0.0,0.0,2021-04-05,DEU,04-2021
42,65150.562999999995,444.474,858.01,8.146,0.99,70.13470811455335,424.3832153377873,109.86912480937576,5.797220177002744,0.21009644138363054,1.1,2.19,1.45,0.74,916.0,0.034,92.59,6769151.0,594.561,31.1,8.514,5.43,13367.565,0.1,266.591,12.71,26.9,40.7,2.9,78.93,0.7440000000000001,0.034,916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,2021-03-22,LBN,03-2021
43,92887.67599999999,550.7180000000002,1738.531,0.455,1.13,31.875,200.748,1597.180936671264,3.905,0.141,7.1,116.84,66.31,55.94,8886.0,0.397,47.69,46745211.0,93.105,45.5,19.436,13.799000000000001,34272.36,1.0,99.40299999999999,7.17,27.4,31.4,2.97,83.56,0.904,0.397,8886.0,272.0,0.0,31.0,0.0,0.0,3.0,4372.0,462.0,66.0,34.0,25.0,0.0,2021-07-26,ESP,07-2021
44,31259.937,66.40899999999999,1287.5810000000001,6.525,1.05,41.034,416.724,190.922,0.975,0.068,14.7,0.39,0.32,0.07,148.0,0.006999999999999999,53.7,6896655.0,65.18,44.7,20.801,13.272,18563.307,1.5,424.68800000000016,5.81,30.1,44.4,7.454,75.05,0.816,0.006999999999999999,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,30.0,0.0,0.0,0.0,2021-01-25,BGR,01-2021
45,7230.552,17.320999999999998,104.859,0.24600000000000002,0.86,8.986637716333213,283.41999068881205,116.33200000000001,0.772,0.022000000000000002,44.6,86.89513041920526,50.481526134496875,21.367052688492223,10469.185841518425,0.15078918925121726,68.98,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,0.15078921662928446,9914.611133721977,0.0,0.0,0.0,6.0,0.0,0.0,9.0,10.0,1045.0,0.0,0.0,0.0,2020-12-21,IND,12-2020
46,29227.285,24.964000000000002,2213.7270000000008,2.05,0.9,4.51296177759747,24.7131043397776,83.816,0.11599999999999999,0.179,5.6,97.06,57.3,46.54,11849.0,0.503,35.19,130262220.0,66.444,29.3,6.857,4.3210000000000015,17336.468999999994,2.5,152.783,13.06,6.9,21.4,1.38,75.05,0.779,0.503,11849.0,0.0,0.0,0.0,0.0,0.0,0.0,1590.0,0.0,3.0,0.0,0.0,0.0,2021-11-01,MEX,11-2021
47,1939.618,44.496,37.173,0.6709999999999999,1.08,9.76240915174947,283.18148751912963,21.56,0.56,0.08,12.6,0.0,0.0,0.0,0.0,0.0,85.65,1393409033.0,450.41900000000004,28.2,5.989,3.4139999999999997,6426.674,21.2,282.28,10.39,1.9,20.6,0.53,69.66,0.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,0.0,0.0,0.0,2020-08-17,IND,08-2020
48,909.273,12.785,16.732,0.21,1.34,0.0,0.0,0.21600000000000005,0.102,0.126,8.0,0.0,0.0,0.0,0.0,0.0,43.52,54985702.0,87.324,20.0,2.6860000000000004,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,1.4,66.7,0.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,2020-10-26,KEN,10-2020
49,119274.255,102.552,1083.264,0.308,1.06,7.454,18.983,2346.8659860148778,1.112,0.06234739818951318,107.44992574395455,137.82,70.89090082037849,65.61458536104281,1054.0,0.051,47.22,17173094.0,508.54400000000004,43.2,18.779,11.880999999999998,48472.545,0.1,109.361,5.29,24.4,27.3,3.32,82.28,0.9440000000000001,0.051,1054.0,0.0,0.0,0.0,0.0,0.0,1.0,2001.0,1.0,2.0,0.0,0.0,0.0,2021-10-04,NLD,10-2021
50,3105.08,5.695,57.688,0.257,0.93,0.0,0.0,0.21600000000000005,1.0048779654474163,0.07947794879206516,39.19544407142345,1.76,1.76,0.0,39.0,0.004,74.07,54985702.0,87.324,20.0,2.6860000000000004,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,1.4,66.7,0.601,0.004,39.0,11.0,0.0,0.0,0.0,0.0,2.0,78.0,98.0,3.0,0.0,0.0,0.0,2021-05-31,KEN,05-2021
51,104916.459,357.173,2182.202,4.515,1.31,32.751633337181204,231.524,728.6669999999997,2.035,0.17600000000000002,5.7,86.35,45.87,43.05,1158.0,0.057999999999999996,40.74,4081657.0,73.726,44.0,19.724,13.052999999999999,22669.797000000002,0.7,253.782,5.59,34.3,39.9,5.54,78.49,0.851,0.057999999999999996,1158.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,0.0,0.0,0.0,0.0,0.0,2021-10-18,HRV,10-2021
52,40229.15486371209,144.83222139141026,780.7719632321317,4.085792018060195,1.1114935817702898,0.0,0.0,1523.2519766618584,3.4938266497587227,0.1803917049243935,263.492456752598,139.55,73.89,65.66,2584.0,0.094,37.96,107195.0,584.8,41.2,13.085,7.452000000000001,35973.781,77.6,79.37,11.62,0.2,8.017553690113914,0.7197436681972391,76.29,0.7394784716831325,0.094,2584.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,3.0,0.0,2021-09-06,ABW,09-2021
53,51129.112,280.393,1264.653,7.14,0.93,77.27,580.28603219312,390.708,1.77,0.158,6.3,17.56,11.15,6.41,2938.0,0.126,63.89,19127772.0,85.12899999999998,43.0,17.85,11.69,23313.199,5.7,370.94599999999997,9.74,22.9,37.1,6.892,76.05,0.828,0.126,2938.0,2.0,0.0,1.0,0.0,0.0,0.0,13.0,259.0,17.0,0.0,0.0,0.0,2021-04-05,ROU,04-2021
54,11321.777,477.60900000000004,97.999,3.903,1.52,43.63800000000001,240.476,124.93576468466767,2.019,0.237,4.2,0.0,0.0,0.0,0.0,0.0,48.15,10724553.0,137.17600000000002,43.3,19.027,11.58,32605.90600000001,0.1,227.485,6.82,30.5,38.3,6.63,79.38,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,2020-10-12,CZE,10-2020
55,96863.01199999999,126.63799999999999,1273.938,0.705,0.84,18.129,55.992,1214.053,4.073,0.035,28.6,121.05,63.97,58.83,2675.0,0.11,50.0,8715494.0,214.243,43.1,18.436,12.644,57410.166,31.689310079346797,99.73899999999999,5.59,22.6,28.9,4.53,83.78,0.955,0.11,2675.0,0.0,0.0,0.0,0.0,0.0,0.0,3784.0,0.0,0.0,0.0,0.0,0.0,2021-10-04,CHE,10-2021
56,1735.523,0.5670000000000001,58.428999999999995,0.006999999999999999,0.88,0.0,0.0,0.21600000000000005,0.006999999999999999,0.20816155463517338,48.76874829919555,34.89318919091181,19.17738306336301,15.506658432672603,193.0,0.019,45.37,19647681.0,197.519,18.1,2.9789999999999996,1.7830000000000001,1095.042,71.4,227.34900000000002,3.94,4.4,24.7,1.3,64.26,0.483,0.019,193.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,2021-05-03,MWI,05-2021
57,25268.757,398.785,510.309,11.104000000000001,1.2,46.65487639871931,372.98481413766035,54.39358075093719,5.097515822398208,0.2761914016642321,32.7023460073287,40.69850636824897,24.51425061509877,17.20137703353896,2207.0,0.08900000000000001,81.48,591798.0,3.612,29.6,6.933,4.229,13767.118999999999,0.1,258.314,12.54,7.4,42.9,3.1,71.68,0.738,0.08900000000000001,2207.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2021-05-31,SUR,05-2021
