,total_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients_per_million,hosp_patients_per_million,total_tests_per_thousand,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,daily_people_vaccinated_per_hundred,daily_vaccinations_per_million,Beta,Epsilon,Gamma,Kappa,Iota,Eta,Delta,Alpha,non_who,Lambda,Mu,date,iso_code,month_yr
565,15328.899,181.38,209.51,1.35,1.41,3.151,63.011,1419.362,9.184,0.02,50.6,0.0,0.0,0.0,0.0,0.0,47.22,634814.0,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26.0,4.51,82.25,0.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.03620689655172414,2020-10-12,LUX,10-2020
566,30612.47,1276.995,472.014,2.494,1.24,28.899,316.081,531.982,5.1160000000000005,0.25,4.0,1.22,1.22,0.0,1596.0,0.16,85.19,4982904.0,69.874,38.7,13.928,8.677999999999999,67335.293,0.2,126.459,3.28,23.0,25.7,2.96,82.3,0.955,0.16,1596.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,52.14,47.15,0.0,0.0,2021-01-11,IRL,01-2021
567,64956.35400000001,197.798,1884.66,2.714,1.07,29.917,147.95,795.377,3.29,0.067,14.9,6.54,3.9,2.65,1425.0,0.07,62.96,11632334.0,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,5.64,81.63,0.931,0.07,1425.0,7.75,0.0,2.43,0.0,0.0,0.0,0.0,48.2,41.62,0.0,0.0,2021-02-22,BEL,02-2021
568,89200.73199999997,120.716,657.518,1.215,0.49,27.532,100.003,1561.985,6.002000000000002,0.02,49.7,105.73,56.0,49.74,6197.0,0.139,60.19,9291000.0,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,2.99,82.97,0.919,0.139,6197.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,97.95,1.08,0.0,0.0,2021-03-22,ISR,03-2021
569,43756.199,131.423,428.5,0.319,1.15,7.225,31.652,4759.062,29.497,0.004,224.4,35.56,23.54,12.02,6459.0,0.33,62.04,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,2.5,80.9,0.94,0.33,6459.0,0.2,0.0,0.1,0.08,0.07,0.01,0.4,96.07,3.06,0.0,0.0,2021-05-03,DNK,05-2021
570,74232.241,164.15900000000005,1801.863,10.084,0.59,79.1428064652151,554.9119999999998,373.431,1.496,0.11,9.1,31.74,23.86,7.88,5494.0,0.415,70.37,37797000.0,124.027,41.8,16.762999999999998,10.202,27216.445,0.1,227.331,5.91,23.3,33.1,6.62,78.73,0.88,0.415,5494.0,0.34,0.0,0.11,0.0,0.0,0.0,0.61,98.56,0.38,0.0,0.0,2021-05-03,POL,05-2021
571,8807.943000000001,45.894,4.9510000000000005,0.026,1.16,0.0,1338.185,214.546,4.205,0.011,91.6,0.0,0.0,0.0,0.0,0.0,50.93,5453600.0,7915.731,42.4,12.922,7.049,85535.383,77.6,92.243,10.99,5.2,28.3,2.4,83.62,0.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-07-20,SGP,07-2020
572,573.944,2.315,13.585,0.093,0.91,0.0,141.51882007833933,432.2760694613515,1.7191894593951949,0.14265880442493953,130.72265345758382,29.587647005555382,15.093197885934082,12.893113656590465,2814.477843928916,0.0,62.96,33933611.0,23.89,16.8,2.405,1.362,5819.495,8.586414702140516,276.045,3.94,13.303575701674205,25.44440401481533,1.3479321888780493,61.15,0.581,0.0,2805.7598903808716,3.85,0.0,0.0,0.0,0.0,0.0,0.0,5.77,90.38,0.0,0.0,2021-01-25,AGO,01-2021
573,84545.35699999999,48.06399999999999,1879.363,3.651,0.83,12.555861967210596,91.51136526245591,984.746,2.781,0.017,57.9,137.4,73.59,66.46,2859.0,0.151,59.72,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,0.151,2859.0,0.0,0.25,58.4,0.0,0.0,0.0,9.29,2.42,3.69,17.81,0.0,2021-08-09,CHL,08-2021
574,1006.13,12.522,5.466,0.0,1.39,0.0,14.766923987400105,736.555,4.754,0.003,379.7,124.78,69.98,54.8,13526.0,0.332,81.02,5122600.0,18.206,37.9,15.322,9.72,36085.843,0.1,128.797,8.08,14.8,17.2,2.61,82.29,0.931,0.332,13526.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-10-18,NZL,10-2021
575,44509.028,197.148,1081.968,4.296,1.02,37.507477691969605,266.2865343312376,154.83100000000005,0.037000000000000005,0.08393442500361317,1.1,1.68,1.67,0.01,989.0,0.098,69.91,213993441.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.96099999999996,8.11,10.1,17.9,2.2,75.88,0.765,0.098,989.0,0.0,0.0,33.75,0.0,0.0,0.0,0.0,1.47,64.78,0.0,0.0,2021-02-08,BRA,02-2021
576,43874.138,483.796,108.919,2.174,1.3223735367564973,0.0,1338.185,1808.0315083815067,5.6710376391650215,0.09153924487193241,951.2701812612557,59.57870598673938,32.9852748263245,25.76797300119369,2859.7376720464,0.0,44.44,5453600.0,7915.731,42.4,12.922,7.049,85535.383,77.6,92.243,10.99,5.2,28.3,2.4,83.62,0.938,0.0,2845.5420869970917,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-11-15,SGP,11-2021
577,87030.68400000001,64.557,1958.114,0.364,1.32,9.899490982647642,28.52123808945794,1173.721,2.643,0.024,40.9,179.15,84.24,75.14,7486.0,0.184,34.72,19212362.0,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,2.11,80.18,0.851,0.184,7486.0,0.0,0.0,1.08,0.0,0.0,0.0,94.67,0.0,0.09,0.33,0.0,2021-10-18,CHL,10-2021
578,76715.73,758.904,2197.956,18.022,1.11,92.222,1013.3129831335696,728.4739999999998,3.409,0.223,4.5,58.75,33.55709361686412,29.74,3158.0,0.221,55.56,19127772.0,85.12899999999998,43.0,17.85,11.69,23313.199,5.7,370.946,9.74,22.9,37.1,6.892,76.05,0.828,0.221,3158.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-10-18,ROU,10-2021
579,16472.506999999998,38.277,81.547,0.0,1.02,8.398321281955191,81.547,679.176,2.805,0.013921294475524454,258.324972634435,38.20371893083703,21.468191576731236,16.48482018355127,2818.6242349167114,0.0,52.78,343360.0,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,2.91,82.99,0.949,0.0,2773.814142448671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,98.06,0.0,0.0,2020-12-21,ISL,12-2020
580,105583.736,61.944,1837.643,1.5519999999999998,0.74,20.943,78.468,1997.3823355390145,2.628,0.024,42.4,148.52,80.16,77.2,2468.0,0.07,42.13,46745211.0,93.105,45.5,19.436,13.799,34272.36,1.0,99.403,7.17,27.4,31.4,2.97,83.56,0.904,0.07,2468.0,0.0,0.0,0.28,0.0,0.0,0.0,99.05,0.19,0.34,0.0,0.0,2021-09-20,ESP,09-2021
581,5211.447,54.649,32.429,0.14300000000000002,1.06,6.218185116099065,35.53136043598283,389.39,5.059,0.011,92.6,0.0,0.0,0.0,0.0,0.0,56.48,9991083.0,112.442,34.0,1.144,0.526,67293.483,0.1,317.84,17.26,1.2,37.4,1.2,77.97,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-07-06,ARE,07-2020
582,16914.905,14.65,173.745,0.129,0.92,2.833478961938326,31.841990889231283,951.163,2.54,0.006,173.4,64.42,51.29,13.13,8441.0,0.539,47.69,5548361.0,18.136,42.8,21.228,13.264,40585.721,0.1,153.507,5.76,18.3,22.6,3.28,81.91,0.938,0.539,8441.0,0.34,0.0,0.0,0.0,0.0,0.0,32.99,58.84,6.81,0.0,0.0,2021-06-14,FIN,06-2021
583,14956.601,28.0,493.82,2.0580000000000003,0.63,0.0,359.73012568712284,80.361,0.44,0.064,15.7,38.6,24.54,14.06,4408.0,0.269,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.8640000000001,6.32,2.8,76.1,1.04,71.72,0.718,0.269,4408.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,0.0,0.2,0.0,0.0,2021-09-06,IDN,09-2021
584,123691.349,132.997,1315.346,0.0,1.16,11.027,36.231,5561.163000000001,3.305,0.04,24.8,125.03,66.13,58.63220339905526,1904.0,0.04,37.96,634814.0,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26.0,4.51,82.25,0.916,0.04,1904.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021-10-04,LUX,10-2021
585,5392.37,34.761,85.84299999999998,0.5579999999999999,1.46,1.9510955396157925,507.5359987747688,39.319,0.17,0.204,4.9,6.07,3.5,2.57,8.0,0.0,86.11,166303494.0,1265.036,27.5,5.098,3.262,3523.984000000001,14.8,298.003,8.38,1.0,44.7,0.8,72.59,0.632,0.0,8.0,1.8,0.0,0.0,0.0,0.0,0.0,94.59,0.0,3.61,0.0,0.0,2021-06-28,BGD,06-2021
586,15296.32,161.911,167.28099999999995,1.722,1.14,8.656769428669655,0.0,279.973,1.67,0.097,10.3,23.340698225191296,10.920799094517145,12.412332892518698,2872.23140226036,1.722,68.52,3485152.0,19.751,35.6,14.655,10.361,20551.409,0.1,160.708,6.93,14.0,19.9,2.8,77.91,0.8170000000000001,1.722,3111.642551539237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2021-02-22,URY,02-2021
587,3437.252,12.819,241.489,0.146,1.2,1.76,6.488,161.47,1.492,0.009000000000000001,116.4,0.0,0.0,0.0,0.0,0.0,67.13,38067913.0,4.037,41.4,16.984,10.797,44017.59099999999,0.5,105.599,7.37,12.0,16.6,2.5,82.43,0.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2020-08-31,CAN,08-2020
