,total_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients_per_million,hosp_patients_per_million,total_tests_per_thousand,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,daily_people_vaccinated_per_hundred,daily_vaccinations_per_million,Beta,Epsilon,Gamma,Kappa,Iota,Eta,Delta,Alpha,non_who,Lambda,Mu,Omicron,date,iso_code,month_yr
0,79.74148343575507,634.7347343378979,274.6777757157919,15.65338268392053,1.0302721175047589,36.107111519016556,593.9843969361887,0.21600000000000005,8.60574903072555,0.18448746235324825,65.53376411863763,8.826983193506901,6.6890467932301805,4.299840059263947,0.0,0.0,93.93684379519408,38254.0,1032.6373016363245,48.2,1.1440000000000001,18.493,1095.042,77.6,79.37,17.65,0.2,76.1,0.2,84.86,0.6883570501143926,1.722,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,9.0,102.0,0.0,0.0,0.0,2021-02-08,ABW,02-2021
1,145.5820036573714,634.5170262027646,276.2479299178126,15.659261369924064,1.0300041397436925,36.1160109063467,593.9606393279655,0.21600000000000005,8.603805897751723,0.1844327087878428,65.62619430117745,8.83891762273825,6.710061542116675,4.292441115019366,0.0,0.0,93.93864769445375,38254.0,1032.9985846500022,48.2,1.1440000000000001,18.493,1095.042,77.6,79.37,17.65,0.2,76.1,0.2,84.86,0.6883514189914116,1.722,0.0,0.0,13.0,1.0,0.0,2.0,0.0,0.0,37.0,101.0,0.0,0.0,0.0,2021-02-22,ABW,02-2021
2,3251.4530331775168,652.9153713271821,338.1443838390452,15.346535906708944,1.100479746927494,39.051089800416946,613.8361039582269,0.21600000000000005,9.105364491855317,0.18075990810817405,55.43997050088781,10.252744259571351,7.846563012309772,4.904485037034275,0.0,0.0,93.03499683716387,38254.0,1014.9859853300526,48.2,1.1440000000000001,18.493,1095.042,77.6,79.37,17.65,0.2,76.1,0.2,84.86,0.6886321493631841,1.722,0.0,2.0,15.0,0.0,0.0,7.0,0.0,0.0,65.0,36.0,0.0,0.0,0.0,2021-03-08,ABW,03-2021
3,3220.6089619452505,652.2712414601741,337.5780179176562,15.347425483063397,1.0998973164234795,39.0091332764233,613.7394167331281,0.21600000000000005,9.107813671084592,0.1805580463163922,56.09819556688858,10.273887144270532,7.865764546076082,4.90741616879943,0.0,0.0,93.0360836276119,38254.0,1015.8568185126559,48.2,1.1440000000000001,18.493,1095.042,77.6,79.37,17.65,0.2,76.1,0.2,84.86,0.6886185762333367,1.722,0.0,0.0,14.0,1.0,0.0,7.0,0.0,0.0,66.0,11.0,0.0,0.0,0.0,2021-03-22,ABW,03-2021
4,48104.656054719206,192.59729891874218,1043.0734632175336,2.3839638822788007,0.9584848070263101,41.04949420597081,308.8136360375097,1568.5044666120104,8.908848834733398,0.14591198725723248,298.89123327658194,33.379472063094724,28.93540049973094,7.948530064934957,11922.0,1.057,67.59,107195.0,584.8,41.2,13.085,7.452000000000001,35973.781,77.6,561.494,11.62,44.0,7.7,0.2,76.29,0.8791504042401279,1.057,11922.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,74.0,3.0,0.0,0.0,0.0,2021-04-05,ABW,04-2021
5,54437.31495556535,247.62128686295185,1130.7322608740724,2.0185627650807394,0.9281355284900509,38.92910057076684,304.04905709485047,1898.433288902595,10.485277498235483,0.1417535221362209,379.0861985009582,54.27,40.36,13.91,20132.0,1.6159999999999999,60.19,107195.0,584.8,41.2,13.085,7.452000000000001,35973.781,77.6,561.494,11.62,44.0,7.7,0.2,76.29,0.8791504368102329,1.6159999999999999,20132.0,2.0,5.0,9.0,0.0,9.0,0.0,14.0,96.0,10.0,0.0,0.0,0.0,2021-04-19,ABW,04-2021
6,60082.51739377636,89.81083511478755,1138.1796111500707,2.914548357479985,0.8507501845606926,37.43406464284532,288.92540986131235,1787.8164632445726,7.790847998892318,0.12327449088668535,222.26625451814766,72.51,50.95,21.56,5821.0,0.183,60.19,107195.0,584.8,41.2,13.085,7.452000000000001,35973.781,77.6,561.494,11.62,44.0,7.7,0.2,76.29,0.8791504192508718,0.183,5821.0,0.0,1.0,14.0,0.0,27.0,0.0,2.0,86.0,8.0,1.0,1.0,0.0,2021-05-03,ABW,05-2021
7,61858.216452429624,159.38933281568504,1191.5198671589028,2.9481045739141045,0.8708218536878374,33.572792777661945,284.4660706343702,2137.122833564439,9.443183284777273,0.12321815032980174,295.1419134863802,84.9,54.05,30.85,12510.0,0.257,51.85,107195.0,584.8,41.2,13.085,7.452000000000001,35973.781,77.6,561.494,11.62,44.0,7.7,0.2,76.29,0.8791504532261097,0.257,12510.0,0.0,0.0,12.0,0.0,17.0,0.0,10.0,54.0,7.0,0.0,1.0,0.0,2021-05-17,ABW,05-2021
8,68149.49978670028,186.292064435558,1112.5706410694497,2.928158512176493,0.9920876677447856,33.33889391393572,283.9830199295602,2338.027932975626,8.195694157385045,0.1408478804979477,211.07666413762547,106.49,58.88,47.62,5858.0,0.209,48.15,107195.0,584.8,41.2,13.085,7.452000000000001,35973.781,77.6,561.494,11.62,44.0,7.7,0.2,76.29,0.879150431714389,0.209,5858.0,0.0,0.0,25.0,0.0,9.0,0.0,0.0,52.0,14.0,0.0,7.0,0.0,2021-05-31,ABW,05-2021
9,72260.52138223521,195.18291113804804,1189.7878757623898,3.5224334884138546,1.0608008912067515,23.479271322755046,265.6247548134388,2356.4289621579155,6.99982554922595,0.13989709123232116,203.40679456007325,113.69,61.74,51.95,6446.0,0.267,33.33,107195.0,584.8,41.2,13.085,7.452000000000001,35973.781,77.6,561.494,11.62,44.0,7.7,0.2,76.29,0.8791504330986912,0.267,6446.0,0.0,0.0,35.0,0.0,12.0,0.0,4.0,5.0,15.0,1.0,17.0,0.0,2021-06-14,ABW,06-2021
10,76460.13138190721,193.9179158627068,1230.914722472257,3.5302462187257753,1.2379985071507158,22.343099725497538,257.92579883660846,2442.553155315338,6.29385508377467,0.1514270351220648,147.938047206789,126.86,67.31,59.55,1968.0,0.099,28.7,107195.0,584.8,41.2,13.085,7.452000000000001,35973.781,77.6,561.494,11.62,44.0,7.7,0.2,76.29,0.8791504129068083,0.099,1968.0,0.0,0.0,2.0,0.0,0.0,0.0,84.0,1.0,0.0,0.0,10.0,0.0,2021-07-26,ABW,07-2021
11,78696.00588113893,214.29029768975857,1324.3845040634146,3.2286773051376443,1.187101616100273,22.635513847476403,262.6786278571881,2472.6747594816843,5.986456407996567,0.1527316795585068,137.2939662555599,130.5,68.22,62.28,1595.0,0.042,23.15,107195.0,584.8,41.2,13.085,7.452000000000001,35973.781,77.6,561.494,11.62,44.0,7.7,0.2,76.29,0.8791504126029727,0.042,1595.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,0.0,0.0,0.0,6.0,0.0,2021-08-09,ABW,08-2021
12,77493.03562699724,281.0356809188688,1270.1919889218357,3.352162254947963,1.1541484187910005,28.48448594377679,277.47093589502674,2565.7087437298987,7.782694327428869,0.17737664921715554,183.42458692876886,136.44,72.34,64.1,5625.0,0.436,43.52,107195.0,584.8,41.2,13.085,7.452000000000001,35973.781,77.6,561.494,11.62,44.0,7.7,0.2,76.29,0.8791504110349969,0.436,5625.0,0.0,0.0,1.0,0.0,0.0,0.0,518.0,0.0,0.0,0.0,6.0,0.0,2021-08-23,ABW,08-2021
13,79511.28591555955,213.00842273973907,1364.9819767434747,3.303817874542599,1.0551945393836688,27.923538076560163,272.40853579944496,2568.0075667930178,7.180063394993116,0.14793479296795173,151.73580973393302,139.55,73.89,65.66,2584.0,0.094,37.96,107195.0,584.8,41.2,13.085,7.452000000000001,35973.781,77.6,561.494,11.62,44.0,7.7,0.2,76.29,0.8791504162609604,0.094,2584.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,3.0,0.0,2021-09-06,ABW,09-2021
14,82895.56939303399,195.69704361717777,1421.2280115649828,3.0815774203313726,1.0875711442690572,22.878875347391762,260.23468985689215,2627.772541664815,6.235577037071799,0.13195823675892984,138.79301041964732,144.32,75.29,69.03,2006.0,0.049,19.91,107195.0,584.8,41.2,13.085,7.452000000000001,35973.781,77.6,561.494,11.62,44.0,7.7,0.2,76.29,0.8791504247045981,0.049,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,2021-09-20,ABW,09-2021
15,84494.34108738124,179.59104000473715,1483.406292313316,2.91822637501679,1.1117367108879088,21.716872858609875,257.29892594420744,2593.0490636285454,5.616639816067702,0.11905001501682552,124.16566830184478,146.05,76.04,70.01,1073.0,0.044000000000000004,19.91,107195.0,584.8,41.2,13.085,7.452000000000001,35973.781,77.6,561.494,11.62,44.0,7.7,0.2,76.29,0.8791504248486252,0.044000000000000004,1073.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,2021-10-04,ABW,10-2021
16,81586.61098802426,210.26855907507806,1393.4046844462555,3.2725343782919634,1.0910097341703422,28.25148165734325,273.36186472303143,2616.1268337113283,6.912507850900232,0.1448079741079944,129.55287807668208,147.6,76.6,71.0,821.0,0.027999999999999997,44.44,107195.0,584.8,41.2,13.085,7.452000000000001,35973.781,77.6,561.494,11.62,44.0,7.7,0.2,76.29,0.879150413119344,0.027999999999999997,821.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,2021-10-18,ABW,10-2021
17,87195.10296371832,317.54055273295285,1497.3807429898375,3.0854809794499296,1.1636511633382955,27.558638616356426,279.7040934484339,2717.0196057086823,7.5526813758984055,0.15251506374946505,108.63246251000179,149.88,77.64,72.23,746.0,0.034,41.67,107195.0,584.8,41.2,13.085,7.452000000000001,35973.781,77.6,561.494,11.62,44.0,7.7,0.2,76.29,0.87915041008964,0.034,746.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,2021-11-15,ABW,11-2021
18,491.725,1.722,11.493,0.076,0.96,15.827596333134608,0.0,0.21600000000000005,0.006999999999999999,0.13279785692616444,123.95803717110483,15.167140460104193,8.043680012299518,5.522024995887595,4722.170783996582,0.0,65.74,33933611.0,23.89,16.8,2.405,1.3619999999999999,5819.495,0.1,276.045,3.94,0.2,7.7,13.05,61.15,0.581,0.0,4766.288077175617,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,2020-12-21,AGO,12-2020
19,573.944,2.315,13.585,0.09300000000000001,0.91,12.57770507019103,0.0,0.21600000000000005,0.006999999999999999,0.12160543250514289,167.01275923396292,17.386281210289237,7.837494203067056,8.902410456936895,8460.178672790527,0.0,62.96,33933611.0,23.89,16.8,2.405,1.3619999999999999,5819.495,0.1,276.045,3.94,0.2,7.7,13.05,61.15,0.581,0.0,8646.435345470905,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,48.0,0.0,0.0,0.0,2021-01-25,AGO,01-2021
20,592.687,1.1909999999999998,13.998,0.038,0.87,12.849550710180367,0.0,0.21600000000000005,0.5118243865402539,0.10662574194580755,171.1141899582425,17.500172291363274,7.0502565599175195,9.346508894568279,8414.009407043457,0.0,61.11,33933611.0,23.89,16.8,2.405,1.3619999999999999,5819.495,0.1,276.045,3.94,0.2,7.7,13.05,61.15,0.581,0.0,8604.937461674213,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,0.0,0.0,0.0,2021-02-08,AGO,02-2021
21,605.535,0.703,14.705,0.025,0.99,11.994089288692294,0.0,0.21600000000000005,0.37086188343789983,0.10762802525628941,169.1546444512491,17.87288717610162,7.172754944487064,9.561685661636998,8247.593269348145,0.0,58.33,33933611.0,23.89,16.8,2.405,1.3619999999999999,5819.495,0.1,276.045,3.94,0.2,7.7,13.05,61.15,0.581,0.0,8435.024272739887,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,2021-02-22,AGO,02-2021
22,622.038,1.069,15.177,0.028999999999999998,1.07,15.831887980370347,0.0,0.21600000000000005,0.6202894568205228,0.11053195542184407,74.44890680780796,0.02,0.02,0.0,26.0,0.003,58.33,33933611.0,23.89,16.8,2.405,1.3619999999999999,5819.495,0.1,276.045,3.94,0.2,7.7,13.05,61.15,0.581,0.003,26.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,39.0,0.0,0.0,0.0,2021-03-08,AGO,03-2021
23,641.164,1.473,15.619000000000002,0.038,1.15,14.191549417946135,0.0,0.21600000000000005,0.8964673876857092,0.1109863047894076,83.34649465446586,22.31965448841578,9.916798480145104,10.962405576579224,161.0,0.016,56.48,33933611.0,23.89,16.8,2.405,1.3619999999999999,5819.495,0.1,276.045,3.94,0.2,7.7,13.05,61.15,0.581,0.016,161.0,58.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,49.0,0.0,0.0,0.0,2021-03-22,AGO,03-2021
24,669.454,2.463,16.002,0.038,1.25,17.478899964956724,0.0,0.21600000000000005,0.6094495482108817,0.13896572458395975,83.68223142551393,24.220945606607845,11.594776870851025,11.615590382396888,187.0,0.019,59.26,33933611.0,23.89,16.8,2.405,1.3619999999999999,5819.495,0.1,276.045,3.94,0.2,7.7,13.05,61.15,0.581,0.019,187.0,44.0,0.0,1.0,4.0,0.0,7.0,0.0,32.0,49.0,0.0,0.0,0.0,2021-04-05,AGO,04-2021
25,722.528,4.079,16.590999999999998,0.038,1.22,18.096345836058163,0.0,0.21600000000000005,0.3507305669279934,0.1357103733359216,80.00820074902707,1.17,1.17,0.0,553.0,0.055,58.33,33933611.0,23.89,16.8,2.405,1.3619999999999999,5819.495,0.1,276.045,3.94,0.2,7.7,13.05,61.15,0.581,0.055,553.0,29.0,0.0,0.0,1.0,0.0,2.0,2.0,21.0,28.0,0.0,0.0,0.0,2021-04-19,AGO,04-2021
26,799.591,5.9910000000000005,17.77,0.084,1.16,17.11884569372519,0.0,0.21600000000000005,0.006999999999999999,0.13337149237131224,81.0887249565836,26.230519630305345,13.80820076422041,12.243406136348174,264.0,0.02,58.33,33933611.0,23.89,16.8,2.405,1.3619999999999999,5819.495,0.1,276.045,3.94,0.2,7.7,13.05,61.15,0.581,0.02,264.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,5.0,0.0,0.0,0.0,2021-05-03,AGO,05-2021
27,1137.8980000000001,3.642,26.256999999999998,0.09699999999999999,0.92,12.519218027846712,0.0,0.21600000000000005,0.006999999999999999,0.12859672183981352,71.04384399337613,4.39,2.78,1.61,400.0,0.027999999999999997,56.94,33933611.0,23.89,16.8,2.405,1.3619999999999999,5819.495,0.1,276.045,3.94,0.2,7.7,13.05,61.15,0.581,0.027999999999999997,400.0,18.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,1.0,0.0,0.0,0.0,2021-06-28,AGO,06-2021
28,1180.393,3.178,27.671999999999997,0.10099999999999999,1.02,12.354028660659992,0.0,0.21600000000000005,0.006999999999999999,0.13944169027010692,69.17458675612463,4.59,2.82,1.77,188.0,0.003,56.94,33933611.0,23.89,16.8,2.405,1.3619999999999999,5819.495,0.1,276.045,3.94,0.2,7.7,13.05,61.15,0.581,0.003,188.0,12.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,2.0,0.0,0.0,0.0,2021-07-12,AGO,07-2021
29,1551.382,8.024,41.522,0.26899999999999996,1.13,14.527704026961587,0.0,0.21600000000000005,0.006999999999999999,0.14767428274702596,90.8951919180631,43.10429345827041,23.56631759374397,19.893372658788056,1296.0,0.12,63.89,33933611.0,23.89,16.8,2.405,1.3619999999999999,5819.495,0.1,276.045,3.94,0.2,7.7,13.05,61.15,0.581,0.12,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,2021-09-20,AGO,09-2021
30,1737.009,14.145,46.473,0.26899999999999996,0.99,13.533249239150635,0.0,0.21600000000000005,0.006999999999999999,0.13308584398048728,100.04156344468296,46.69041249286314,25.670798749800266,20.84662648396086,2310.0,0.18100000000000002,62.5,33933611.0,23.89,16.8,2.405,1.3619999999999999,5819.495,0.1,276.045,3.94,0.2,7.7,13.05,61.15,0.581,0.18100000000000002,2310.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,2021-10-04,AGO,10-2021
31,1889.485,59.31,20.118,0.915,1.18,5.462255589780142,89.5555513838226,147.743,3.323,0.018000000000000002,56.0,0.0,0.0,0.0,0.0,0.0,75.93,9991083.0,112.44200000000001,34.0,1.1440000000000001,0.526,67293.483,77.6,317.84,17.26,1.2,37.4,1.2,77.97,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,2020-05-11,ARE,05-2020
32,3033.405,87.464,24.822,0.34299999999999997,1.02,3.836831454526653,77.4460275321569,201.731,3.8160000000000003,0.023,43.6,0.0,0.0,0.0,0.0,0.0,72.22,9991083.0,112.44200000000001,34.0,1.1440000000000001,0.526,67293.483,77.6,317.84,17.26,1.2,37.4,1.2,77.97,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0,0.0,0.0,0.0,2020-05-25,ARE,05-2020
33,4534.343,38.134,30.326999999999998,0.172,0.91,3.365820508343205,74.85428407491736,315.983,4.118,0.009000000000000001,108.0,0.0,0.0,0.0,0.0,0.0,72.22,9991083.0,112.44200000000001,34.0,1.1440000000000001,0.526,67293.483,77.6,317.84,17.26,1.2,37.4,1.2,77.97,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,2020-06-22,ARE,06-2020
34,5211.447,54.648999999999994,32.429,0.14300000000000002,1.06,0.26035233245262646,79.64315478623621,389.39,5.059,0.011000000000000001,92.6,0.0,0.0,0.0,0.0,0.0,56.48,9991083.0,112.44200000000001,34.0,1.1440000000000001,0.526,67293.483,77.6,317.84,17.26,1.2,37.4,1.2,77.97,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,2020-07-06,ARE,07-2020
35,7029.368,42.166000000000004,38.434,0.114,1.27,0.0,84.9653409525456,710.0989999999997,7.635,0.006,181.1,0.0,0.0,0.0,0.0,0.0,54.63,9991083.0,112.44200000000001,34.0,1.1440000000000001,0.526,67293.483,77.6,317.84,17.26,1.2,37.4,1.2,77.97,0.89,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,2020-08-31,ARE,08-2020
36,9217.719000000001,92.94,41.336999999999996,0.114,1.12,0.0,72.73572863791492,950.918,9.558,0.01,102.8,0.0,0.0,0.0,0.0,0.0,54.63,9991083.0,112.44200000000001,34.0,1.1440000000000001,0.526,67293.483,77.6,317.84,17.26,1.2,37.4,1.2,77.97,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,2020-09-28,ARE,09-2020
37,10738.876,108.096,44.64,0.243,1.12,0.17676395477181472,72.62167122710662,1102.64,11.425,0.009000000000000001,105.7,0.0,0.0,0.0,0.0,0.0,54.63,9991083.0,112.44200000000001,34.0,1.1440000000000001,0.526,67293.483,77.6,317.84,17.26,1.2,37.4,1.2,77.97,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,67.0,0.0,0.0,0.0,2020-10-12,ARE,10-2020
38,12634.666000000001,138.938,48.043,0.2,1.03,1.1244865272556126,72.82078190643188,1256.198,11.157,0.012,80.3,0.0,0.0,0.0,0.0,0.0,54.63,9991083.0,112.44200000000001,34.0,1.1440000000000001,0.526,67293.483,77.6,317.84,17.26,1.2,37.4,1.2,77.97,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,2020-10-26,ARE,10-2020
39,16019.785,121.551,55.449,0.28600000000000003,1.01,2.5952869749825,76.69974776779327,1587.425,11.389000000000001,0.011000000000000001,93.7,0.0,0.0,0.0,0.0,0.0,49.07,9991083.0,112.44200000000001,34.0,1.1440000000000001,0.526,67293.483,77.6,317.84,17.26,1.2,37.4,1.2,77.97,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,64.0,0.0,0.0,0.0,2020-11-23,ARE,11-2020
40,17773.549,124.64,59.453,0.315,1.0,0.0,63.899258145072054,1751.898,11.09,0.011000000000000001,89.0,23.995620455474704,12.920853560034256,10.674906199143354,8991.842720031738,0.0,49.07,9991083.0,112.44200000000001,34.0,1.1440000000000001,0.526,67293.483,77.6,317.84,17.26,1.2,37.4,1.2,77.97,0.89,0.0,9126.178952038288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,2020-12-07,ARE,12-2020
41,19482.573,123.124,63.957,0.3,1.02,0.0,63.101473713351425,1947.865,13.49,0.009000000000000001,109.6,24.633177631276173,13.161334909472306,10.966239517169301,8968.169807434082,0.0,49.07,9991083.0,112.44200000000001,34.0,1.1440000000000001,0.526,67293.483,77.6,317.84,17.26,1.2,37.4,1.2,77.97,0.89,0.0,9102.590917408466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,0.0,0.0,0.0,2020-12-21,ARE,12-2020
42,21492.365,169.708,68.26100000000001,0.315,1.27,0.0,50.83675945989171,2144.9139999999998,14.152999999999999,0.012,83.4,27.78425968229051,14.074068477742763,13.71229517571843,14896.88892364502,0.0,56.48,9991083.0,112.44200000000001,34.0,1.1440000000000001,0.526,67293.483,77.6,317.84,17.26,1.2,37.4,1.2,77.97,0.89,0.0,15182.34795075655,6.0,1.0,0.0,0.0,0.0,1.0,0.0,37.0,110.0,0.0,0.0,0.0,2021-01-04,ARE,01-2021
43,23318.994,260.947,71.163,0.415,1.32,3.9599262056725024,99.20603607782391,2256.404,15.927,0.016,61.0,11.68,10.647191488532725,1.9014972533490369,5688.0,0.601,56.48,9991083.0,112.44200000000001,34.0,1.1440000000000001,0.526,67293.483,77.6,317.84,17.26,1.2,37.4,1.2,77.97,0.89,0.601,5688.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,46.0,0.0,0.0,0.0,2021-01-11,ARE,01-2021
44,28179.728,354.80199999999996,79.87100000000002,0.672,1.1,8.816295573097271,122.37312954989875,2471.957000000001,16.497,0.022000000000000002,46.5,25.73,19.082263558412077,6.760522510437946,8573.0,0.601,62.04,9991083.0,112.44200000000001,34.0,1.1440000000000001,0.526,67293.483,77.6,317.84,17.26,1.2,37.4,1.2,77.97,0.89,0.601,8573.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,72.0,58.0,0.0,0.0,0.0,2021-01-25,ARE,01-2021
45,32958.689,328.207,93.083,1.015,0.97,9.41178044728369,134.30921761319496,2706.86,16.474,0.02,50.2,44.18,30.359821506684575,11.837059701283879,13911.0,0.601,57.87,9991083.0,112.44200000000001,34.0,1.1440000000000001,0.526,67293.483,77.6,317.84,17.26,1.2,37.4,1.2,77.97,0.89,0.601,13911.0,15.0,0.0,0.0,0.0,0.0,7.0,0.0,219.0,83.0,0.0,0.0,0.0,2021-02-08,ARE,02-2021
46,137.658,4.357,6.885,0.16899999999999998,1.39,5.475181511599004,7.237563572696899,2.327,0.079,0.08900000000000001,11.2,0.0,0.0,0.0,0.0,0.0,94.44,45605823.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,5.0,76.67,0.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,2020-05-11,ARG,05-2020
47,276.894,13.335,10.24,0.266,1.43,5.383554146619723,13.819002411221618,3.715,0.11199999999999999,0.145,6.9,0.0,0.0,0.0,0.0,0.0,90.74,45605823.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,5.0,76.67,0.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,2020-05-25,ARG,05-2020
48,517.9159999999998,19.437,15.195,0.429,1.3,7.304025030040421,31.36913918500295,5.485,0.132,0.18600000000000005,5.4,0.0,0.0,0.0,0.0,0.0,88.89,45605823.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,5.0,76.67,0.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,2020-06-08,ARG,06-2020
49,985.203,38.047,22.87,0.5920000000000001,1.33,8.672615838567424,43.12253318749913,8.052,0.20199999999999999,0.249,4.0,0.0,0.0,0.0,0.0,0.0,88.89,45605823.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,5.0,76.67,0.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,2020-06-22,ARG,06-2020
50,1763.963,56.943999999999996,34.689,0.946,1.2,11.794930989069421,55.315938227491415,11.343,0.239,0.295,3.4,0.0,0.0,0.0,0.0,0.0,92.59,45605823.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,5.0,76.67,0.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,2020-07-06,ARG,07-2020
51,2867.485,86.17,52.033,1.472,1.23,14.088117035629352,77.14414773106205,15.41,0.317,0.324,3.1,0.0,0.0,0.0,0.0,0.0,90.74,45605823.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,5.0,76.67,0.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,2020-07-20,ARG,07-2020
52,4533.259,123.189,83.60799999999998,2.362,1.14,18.056678528182076,114.54697666139418,20.758000000000006,0.402,0.34700000000000003,2.9,0.0,0.0,0.0,0.0,0.0,88.89,45605823.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,5.0,76.67,0.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,2020-08-03,ARG,08-2020
53,6558.943,141.768,127.484,3.2889999999999997,1.07,21.70275965249308,143.082359437195,27.235,0.469,0.314,3.2,0.0,0.0,0.0,0.0,0.0,87.96,45605823.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,5.0,76.67,0.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,2020-08-17,ARG,08-2020
54,9159.686,209.459,189.888,4.053,1.14,26.71102581411209,182.7763170958001,34.315,0.54,0.39799999999999996,2.5,0.0,0.0,0.0,0.0,0.0,87.96,45605823.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,5.0,76.67,0.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,2020-08-31,ARG,08-2020
